,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
6054,ins_893987131,R3_2,j_480817,1,Terminated,367182,367342,m_499,1,1,104.0,195.0,0.27,0.36
6062,ins_1152385465,R3_2,j_480817,1,Terminated,367160,367353,m_3647,1,1,90.0,188.0,0.26,0.36
6067,ins_336346718,R3_2,j_480817,1,Terminated,367162,367365,m_2897,1,1,86.0,191.0,0.26,0.36
6071,ins_634281391,R3_2,j_480817,1,Terminated,367161,367347,m_534,1,1,94.0,194.0,0.26,0.36
6074,ins_943453233,R3_2,j_480817,1,Terminated,367161,367387,m_629,1,1,80.0,164.0,0.26,0.36
6081,ins_166594375,R3_2,j_480817,1,Terminated,367162,367333,m_3563,1,1,98.0,199.0,0.26,0.36
6087,ins_506222510,R3_2,j_480817,1,Terminated,367158,367358,m_3602,1,1,90.0,181.0,0.27,0.37
6088,ins_1159908451,R3_2,j_480817,1,Terminated,367181,367347,m_2682,1,1,100.0,194.0,0.27,0.36
6108,ins_256476181,R3_2,j_480817,1,Terminated,367184,367377,m_2038,1,1,90.0,181.0,0.27,0.36
6110,ins_745688455,R3_2,j_480817,1,Terminated,367158,367409,m_769,1,1,76.0,165.0,0.26,0.37
6111,ins_736952670,R3_2,j_480817,1,Terminated,367184,367341,m_3744,1,1,103.0,197.0,0.27,0.36
6118,ins_825992965,R3_2,j_480817,1,Terminated,367161,367359,m_734,1,1,88.0,180.0,0.26,0.36
6124,ins_227569355,R3_2,j_480817,1,Terminated,367181,367341,m_3242,1,1,101.0,200.0,0.27,0.36
6137,ins_293265148,R3_2,j_480817,1,Terminated,367184,367391,m_3360,1,1,88.0,175.0,0.27,0.36
6138,ins_136703427,R3_2,j_480817,1,Terminated,367161,367341,m_1689,1,1,93.0,191.0,0.26,0.36
6139,ins_146214578,R3_2,j_480817,1,Terminated,367159,367361,m_1030,1,1,88.0,183.0,0.26,0.36
6149,ins_1062268769,R3_2,j_480817,1,Terminated,367159,367341,m_2020,1,1,94.0,192.0,0.26,0.36
6150,ins_350870726,R3_2,j_480817,1,Terminated,367182,367363,m_1300,1,1,94.0,184.0,0.27,0.36
6155,ins_227569993,R3_2,j_480817,1,Terminated,367182,367349,m_2682,1,1,99.0,194.0,0.27,0.36
6180,ins_1159908246,R3_2,j_480817,1,Terminated,367162,367359,m_2482,1,1,89.0,188.0,0.26,0.36
6188,ins_426062946,R3_2,j_480817,1,Terminated,367160,367361,m_3270,1,1,86.0,182.0,0.26,0.36
6200,ins_1062268505,R3_2,j_480817,1,Terminated,367183,367357,m_2551,1,1,99.0,200.0,0.27,0.36
6201,ins_1344750744,R3_2,j_480817,1,Terminated,367159,367351,m_258,1,1,91.0,185.0,0.27,0.36
6222,ins_1306319876,R3_2,j_480817,1,Terminated,367184,367380,m_3358,1,1,90.0,174.0,0.27,0.36
6231,ins_175133006,R3_2,j_480817,1,Terminated,367159,367341,m_3665,1,1,96.0,189.0,0.27,0.36
6241,ins_908351064,R3_2,j_480817,1,Terminated,367159,367360,m_3267,1,1,88.0,183.0,0.26,0.36
6242,ins_1306320554,R3_2,j_480817,1,Terminated,367184,367363,m_3755,1,1,95.0,192.0,0.27,0.36
6246,ins_380735485,R3_2,j_480817,1,Terminated,367161,367356,m_3516,1,1,89.0,190.0,0.26,0.36
6248,ins_19313939,R3_2,j_480817,1,Terminated,367158,367360,m_2036,1,1,89.0,185.0,0.27,0.36
6253,ins_247951538,R3_2,j_480817,1,Terminated,367158,367354,m_3546,1,1,91.0,180.0,0.27,0.36
6254,ins_818286280,R3_2,j_480817,1,Terminated,367183,367404,m_2356,1,1,84.0,175.0,0.27,0.36
6255,ins_579345955,R3_2,j_480817,1,Terminated,367184,367346,m_1453,1,1,104.0,201.0,0.27,0.36
6261,ins_263356989,R3_2,j_480817,1,Terminated,367161,367375,m_411,1,1,84.0,176.0,0.26,0.36
6262,ins_344941448,R3_2,j_480817,1,Terminated,367162,367336,m_650,1,1,96.0,196.0,0.26,0.36
6269,ins_1161985319,R3_2,j_480817,1,Terminated,367182,367359,m_1335,1,1,97.0,188.0,0.27,0.36
6286,ins_736953492,R3_2,j_480817,1,Terminated,367184,367388,m_348,1,1,88.0,184.0,0.27,0.36
6293,ins_344941350,R3_2,j_480817,1,Terminated,367161,367357,m_1854,1,1,89.0,182.0,0.26,0.36
6296,ins_671716543,R3_2,j_480817,1,Terminated,367184,367348,m_3700,1,1,100.0,197.0,0.27,0.37
6297,ins_915847179,R3_2,j_480817,1,Terminated,367183,367355,m_1859,1,1,99.0,190.0,0.27,0.36
6305,ins_989672556,R3_2,j_480817,1,Terminated,367183,367378,m_2947,1,1,92.0,177.0,0.27,0.36
6312,ins_25475876,R3_2,j_480817,1,Terminated,367158,367338,m_1508,1,1,95.0,186.0,0.27,0.36
6323,ins_12432319,R3_2,j_480817,1,Terminated,367161,367367,m_804,1,1,86.0,181.0,0.26,0.36
6324,ins_12432735,R3_2,j_480817,1,Terminated,367158,367342,m_1420,1,1,94.0,187.0,0.27,0.36
6328,ins_915847043,R3_2,j_480817,1,Terminated,367161,367354,m_552,1,1,90.0,186.0,0.26,0.36
6329,ins_1243291009,R3_2,j_480817,1,Terminated,367158,367344,m_2146,1,1,95.0,188.0,0.27,0.36
6338,ins_1322578601,R3_2,j_480817,1,Terminated,367181,367338,m_1049,1,1,103.0,202.0,0.27,0.36
6347,ins_1342744256,R3_2,j_480817,1,Terminated,367182,367362,m_3970,1,1,96.0,187.0,0.27,0.36
6350,ins_980937016,R3_2,j_480817,1,Terminated,367184,367344,m_1569,1,1,104.0,201.0,0.27,0.36
6351,ins_426062695,R3_2,j_480817,1,Terminated,367159,367345,m_892,1,1,93.0,193.0,0.26,0.36
6357,ins_517508434,R3_2,j_480817,1,Terminated,367158,367316,m_1108,1,1,103.0,195.0,0.27,0.37
6358,ins_517508247,R3_2,j_480817,1,Terminated,367162,367358,m_1417,1,1,88.0,185.0,0.26,0.36
6371,ins_1241219780,R3_2,j_480817,1,Terminated,367161,367378,m_1218,1,1,83.0,179.0,0.26,0.36
6377,ins_55342622,R3_2,j_480817,1,Terminated,367161,367375,m_625,1,1,86.0,184.0,0.26,0.36
6385,ins_1349683114,R3_2,j_480817,1,Terminated,367182,367370,m_239,1,1,93.0,184.0,0.27,0.36
6390,ins_573292514,R3_2,j_480817,1,Terminated,367162,367329,m_1355,1,1,99.0,200.0,0.26,0.36
6393,ins_106812087,R3_2,j_480817,1,Terminated,367183,367362,m_3064,1,1,96.0,191.0,0.27,0.36
6405,ins_1233703865,R3_2,j_480817,1,Terminated,367184,367413,m_2701,1,1,82.0,167.0,0.27,0.36
6417,ins_537277058,R3_2,j_480817,1,Terminated,367183,367386,m_1036,1,1,88.0,173.0,0.27,0.36
6444,ins_348033494,R3_2,j_480817,1,Terminated,367159,367348,m_602,1,1,94.0,187.0,0.27,0.36
6449,ins_825993118,R3_2,j_480817,1,Terminated,367184,367364,m_582,1,1,95.0,185.0,0.27,0.36
6457,ins_136703248,R3_2,j_480817,1,Terminated,367158,367367,m_1347,1,1,86.0,172.0,0.27,0.36
6469,ins_862139053,R3_2,j_480817,1,Terminated,367183,367380,m_2479,1,1,90.0,182.0,0.27,0.36
6470,ins_1270858864,R3_2,j_480817,1,Terminated,367161,367357,m_534,1,1,90.0,186.0,0.26,0.36
6471,ins_55342813,R3_2,j_480817,1,Terminated,367161,367374,m_39,1,1,84.0,179.0,0.26,0.36
6495,ins_500506118,R3_2,j_480817,1,Terminated,367158,367400,m_769,1,1,79.0,156.0,0.27,0.36
6505,ins_1344751108,R3_2,j_480817,1,Terminated,367161,367333,m_1079,1,1,96.0,200.0,0.26,0.36
6509,ins_227570119,R3_2,j_480817,1,Terminated,367158,367355,m_837,1,1,90.0,185.0,0.27,0.36
6511,ins_55342748,R3_2,j_480817,1,Terminated,367161,367364,m_570,1,1,86.0,181.0,0.26,0.36
6515,ins_247952298,R3_2,j_480817,1,Terminated,367160,367326,m_1608,1,1,99.0,201.0,0.26,0.36
6523,ins_736952741,R3_2,j_480817,1,Terminated,367161,367352,m_2082,1,1,91.0,194.0,0.26,0.36
6525,ins_825993453,R3_2,j_480817,1,Terminated,367182,367369,m_3437,1,1,94.0,184.0,0.27,0.36
6528,ins_455960455,R3_2,j_480817,1,Terminated,367159,367362,m_1218,1,1,88.0,180.0,0.27,0.36
6538,ins_175133361,R3_2,j_480817,1,Terminated,367159,367365,m_1427,1,1,86.0,176.0,0.26,0.36
6545,ins_1161985505,R3_2,j_480817,1,Terminated,367161,367356,m_2527,1,1,89.0,185.0,0.26,0.36
6546,ins_823592054,R3_2,j_480817,1,Terminated,367161,367352,m_2297,1,1,91.0,185.0,0.26,0.36
6550,ins_49212653,R3_2,j_480817,1,Terminated,367182,367356,m_1493,1,1,97.0,191.0,0.27,0.36
6554,ins_1240099503,R3_2,j_480817,1,Terminated,367181,367327,m_3149,1,1,105.0,199.0,0.27,0.36
6555,ins_537276676,R3_2,j_480817,1,Terminated,367184,367362,m_1339,1,1,97.0,185.0,0.27,0.36
6559,ins_1062269030,R3_2,j_480817,1,Terminated,367162,367350,m_401,1,1,90.0,188.0,0.26,0.36
6560,ins_1159908381,R3_2,j_480817,1,Terminated,367158,367317,m_3414,1,1,102.0,202.0,0.27,0.36
6569,ins_350870815,R3_2,j_480817,1,Terminated,367184,367359,m_3064,1,1,97.0,192.0,0.27,0.36
6571,ins_299386987,R3_2,j_480817,1,Terminated,367161,367369,m_872,1,1,86.0,182.0,0.26,0.36
6574,ins_263579446,R3_2,j_480817,1,Terminated,367158,367379,m_3498,1,1,83.0,164.0,0.27,0.36
6591,ins_416687866,R3_2,j_480817,1,Terminated,367184,367375,m_3184,1,1,91.0,180.0,0.27,0.36
6594,ins_752894741,R3_2,j_480817,1,Terminated,367182,367353,m_2469,1,1,100.0,200.0,0.27,0.36
6595,ins_166593913,R3_2,j_480817,1,Terminated,367162,367355,m_3810,1,1,89.0,189.0,0.26,0.36
6599,ins_211924486,R3_2,j_480817,1,Terminated,367161,367366,m_1488,1,1,84.0,169.0,0.26,0.36
6601,ins_999259272,R3_2,j_480817,1,Terminated,367161,367361,m_2677,1,1,89.0,182.0,0.26,0.36
6607,ins_390249020,R3_2,j_480817,1,Terminated,367160,367347,m_2188,1,1,91.0,188.0,0.26,0.36
6611,ins_1143647579,R3_2,j_480817,1,Terminated,367186,367369,m_27,1,1,95.0,186.0,0.27,0.37
6615,ins_374615549,R3_2,j_480817,1,Terminated,367184,367374,m_1708,1,1,93.0,181.0,0.27,0.36
6616,ins_1024782914,R3_2,j_480817,1,Terminated,367182,367375,m_2304,1,1,91.0,177.0,0.27,0.36
6617,ins_1233704454,R3_2,j_480817,1,Terminated,367183,367366,m_3672,1,1,95.0,190.0,0.27,0.37
6624,ins_188166055,R3_2,j_480817,1,Terminated,367161,367382,m_3797,1,1,82.0,165.0,0.26,0.36
6625,ins_1349682341,R3_2,j_480817,1,Terminated,367184,367334,m_3775,1,1,104.0,201.0,0.27,0.37
6655,ins_380735899,R3_2,j_480817,1,Terminated,367162,367353,m_2818,1,1,91.0,187.0,0.26,0.36
6659,ins_471605448,R3_2,j_480817,1,Terminated,367182,367367,m_3020,1,1,93.0,180.0,0.27,0.36
6663,ins_462085417,R3_2,j_480817,1,Terminated,367161,367364,m_1616,1,1,86.0,177.0,0.26,0.36
6666,ins_1338985674,R3_2,j_480817,1,Terminated,367184,367386,m_3693,1,1,89.0,183.0,0.27,0.36
6675,ins_256475751,R3_2,j_480817,1,Terminated,367161,367374,m_1011,1,1,83.0,175.0,0.26,0.36
6678,ins_1224974217,R3_2,j_480817,1,Terminated,367183,367371,m_243,1,1,93.0,186.0,0.27,0.36
6679,ins_344940758,R3_2,j_480817,1,Terminated,367183,367412,m_1238,1,1,81.0,167.0,0.27,0.36
6687,ins_1183646720,R3_2,j_480817,1,Terminated,367162,367348,m_2740,1,1,92.0,185.0,0.26,0.36
6704,ins_997169588,R3_2,j_480817,1,Terminated,367161,367364,m_2545,1,1,87.0,189.0,0.26,0.36
6705,ins_64860061,R3_2,j_480817,1,Terminated,367161,367351,m_3681,1,1,91.0,192.0,0.26,0.36
6708,ins_915847420,R3_2,j_480817,1,Terminated,367158,367337,m_2524,1,1,97.0,190.0,0.27,0.36
6713,ins_823578658,R3_2,j_480817,1,Terminated,367161,367367,m_2334,1,1,86.0,182.0,0.26,0.36
6719,ins_12432648,R3_2,j_480817,1,Terminated,367160,367329,m_2042,1,1,95.0,198.0,0.26,0.37
6721,ins_432212203,R3_2,j_480817,1,Terminated,367183,367372,m_180,1,1,92.0,189.0,0.27,0.36
6733,ins_146214644,R3_2,j_480817,1,Terminated,367184,367384,m_411,1,1,89.0,181.0,0.27,0.36
6738,ins_166594655,R3_2,j_480817,1,Terminated,367183,367347,m_4021,1,1,103.0,199.0,0.27,0.36
6739,ins_573291650,R3_2,j_480817,1,Terminated,367159,367331,m_1969,1,1,96.0,198.0,0.27,0.36
6742,ins_1241220543,R3_2,j_480817,1,Terminated,367182,367346,m_2832,1,1,101.0,202.0,0.27,0.36
6751,ins_146213925,R3_2,j_480817,1,Terminated,367159,367362,m_160,1,1,89.0,183.0,0.26,0.36
6755,ins_227569930,R3_2,j_480817,1,Terminated,367160,367335,m_3766,1,1,94.0,195.0,0.26,0.36
6758,ins_908350874,R3_2,j_480817,1,Terminated,367182,367354,m_3825,1,1,99.0,196.0,0.27,0.36
6759,ins_1324653509,R3_2,j_480817,1,Terminated,367186,367379,m_1400,1,1,92.0,183.0,0.27,0.36
6761,ins_100653066,R3_2,j_480817,1,Terminated,367159,367339,m_3832,1,1,96.0,189.0,0.27,0.36
6777,ins_188166696,R3_2,j_480817,1,Terminated,367160,367328,m_1312,1,1,98.0,199.0,0.26,0.36
6779,ins_106813199,R3_2,j_480817,1,Terminated,367181,367338,m_3657,1,1,104.0,202.0,0.27,0.36
6783,ins_1161985140,R3_2,j_480817,1,Terminated,367159,367315,m_1182,1,1,103.0,199.0,0.27,0.36
6785,ins_908350646,R3_2,j_480817,1,Terminated,367184,367384,m_2276,1,1,87.0,185.0,0.27,0.36
6787,ins_211924255,R3_2,j_480817,1,Terminated,367184,367383,m_160,1,1,91.0,177.0,0.27,0.36
6796,ins_49212806,R3_2,j_480817,1,Terminated,367162,367349,m_2150,1,1,91.0,191.0,0.26,0.36
6798,ins_1143648074,R3_2,j_480817,1,Terminated,367160,367354,m_3622,1,1,90.0,186.0,0.26,0.36
6801,ins_893987971,R3_2,j_480817,1,Terminated,367160,367345,m_590,1,1,93.0,190.0,0.26,0.36
6807,ins_1261588481,R3_2,j_480817,1,Terminated,367160,367339,m_3731,1,1,94.0,198.0,0.26,0.36
6815,ins_943445442,R3_2,j_480817,1,Terminated,367183,367360,m_468,1,1,95.0,191.0,0.27,0.36
6818,ins_745688706,R3_2,j_480817,1,Terminated,367158,367328,m_1217,1,1,99.0,191.0,0.27,0.36
6824,ins_818285843,R3_2,j_480817,1,Terminated,367183,367367,m_2983,1,1,95.0,186.0,0.27,0.36
6836,ins_1243291099,R3_2,j_480817,1,Terminated,367183,367393,m_588,1,1,85.0,182.0,0.27,0.36
6840,ins_1240108382,R3_2,j_480817,1,Terminated,367181,367344,m_2328,1,1,105.0,199.0,0.27,0.36
6841,ins_1152385556,R3_2,j_480817,1,Terminated,367186,367384,m_561,1,1,88.0,168.0,0.27,0.36
6843,ins_598833004,R3_2,j_480817,1,Terminated,367184,367353,m_1401,1,1,100.0,194.0,0.27,0.36
6848,ins_634282477,R3_2,j_480817,1,Terminated,367183,367368,m_2825,1,1,94.0,188.0,0.27,0.36
6851,ins_1322579038,R3_2,j_480817,1,Terminated,367161,367354,m_3353,1,1,89.0,189.0,0.26,0.36
6863,ins_500506189,R3_2,j_480817,1,Terminated,367160,367341,m_1226,1,1,93.0,194.0,0.26,0.36
6865,ins_899622695,R3_2,j_480817,1,Terminated,367182,367371,m_3990,1,1,93.0,188.0,0.27,0.36
6869,ins_1322579108,R3_2,j_480817,1,Terminated,367162,367383,m_1305,1,1,83.0,183.0,0.26,0.36
6875,ins_175133282,R3_2,j_480817,1,Terminated,367184,367376,m_3154,1,1,91.0,179.0,0.27,0.36
6885,ins_745689135,R3_2,j_480817,1,Terminated,367160,367373,m_350,1,1,86.0,175.0,0.26,0.36
6892,ins_780810543,R3_2,j_480817,1,Terminated,367161,367380,m_294,1,1,82.0,175.0,0.26,0.36
6894,ins_1338988189,R3_2,j_480817,1,Terminated,367183,367379,m_3486,1,1,91.0,180.0,0.27,0.36
6902,ins_308902930,R3_2,j_480817,1,Terminated,367159,367370,m_426,1,1,84.0,180.0,0.26,0.36
6903,ins_500506560,R3_2,j_480817,1,Terminated,367182,367365,m_316,1,1,94.0,186.0,0.27,0.36
6912,ins_552916981,R3_2,j_480817,1,Terminated,367183,367428,m_2916,1,1,76.0,155.0,0.27,0.36
