,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
63,ins_1007580957,M2,j_313165,1,Terminated,266226,266282,m_31,1,1,87,100,0.07,0.08
64,ins_840593803,M2,j_313165,1,Terminated,266232,266283,m_3362,1,1,87,102,0.07,0.09
65,ins_449744867,M2,j_313165,1,Terminated,266398,266455,m_484,1,1,82,99,0.11,0.11
66,ins_26296049,M2,j_313165,1,Terminated,266292,266341,m_6,1,1,91,101,0.1,0.1
67,ins_354638629,M2,j_313165,1,Terminated,266295,266346,m_2655,1,1,92,102,0.1,0.1
68,ins_437004941,M2,j_313165,1,Terminated,266232,266287,m_2668,1,1,85,98,0.07,0.08
70,ins_435986248,M2,j_313165,1,Terminated,266294,266353,m_487,1,1,86,101,0.1,0.1
71,ins_82629854,M2,j_313165,1,Terminated,266365,266381,m_1238,1,1,74,96,0.11,0.11
72,ins_824476890,M2,j_313165,1,Terminated,266231,266293,m_3704,1,1,82,95,0.07,0.09
73,ins_1270585793,M2,j_313165,1,Terminated,266297,266353,m_3888,1,1,85,94,0.1,0.1
74,ins_817743196,M2,j_313165,1,Terminated,266232,266289,m_129,1,1,85,95,0.07,0.08
75,ins_85695901,M2,j_313165,1,Terminated,266232,266292,m_3180,1,1,83,98,0.07,0.08
76,ins_771104686,M2,j_313165,1,Terminated,266336,266386,m_1652,1,1,89,101,0.11,0.11
77,ins_383952810,M2,j_313165,1,Terminated,266232,266294,m_3435,1,1,83,95,0.07,0.09
78,ins_1197472728,M2,j_313165,1,Terminated,266231,266295,m_481,1,1,80,98,0.07,0.08
79,ins_575028372,M2,j_313165,1,Terminated,266284,266333,m_690,1,1,91,100,0.1,0.1
80,ins_1154920615,M2,j_313165,1,Terminated,266292,266347,m_3105,1,1,86,97,0.1,0.1
81,ins_114251796,M2,j_313165,1,Terminated,266231,266285,m_3744,1,1,88,102,0.07,0.08
82,ins_21242612,M2,j_313165,1,Terminated,266299,266355,m_2993,1,1,85,94,0.1,0.1
83,ins_805773127,M2,j_313165,1,Terminated,266305,266361,m_3629,1,1,88,96,0.1,0.1
84,ins_805702901,M2,j_313165,1,Terminated,266291,266342,m_3016,1,1,91,101,0.1,0.1
85,ins_1157442671,M2,j_313165,1,Terminated,266391,266447,m_185,1,1,86,102,0.11,0.11
86,ins_109149618,M2,j_313165,1,Terminated,266292,266346,m_713,1,1,87,100,0.1,0.11
87,ins_778940992,M2,j_313165,1,Terminated,266226,266287,m_625,1,1,83,96,0.07,0.08
89,ins_95220508,M2,j_313165,1,Terminated,266231,266286,m_3568,1,1,84,96,0.07,0.08
91,ins_101421415,M2,j_313165,1,Terminated,266294,266352,m_2536,1,1,83,96,0.1,0.1
92,ins_96559751,M2,j_313165,1,Terminated,266281,266325,m_2540,1,1,95,101,0.1,0.1
93,ins_790649354,M2,j_313165,1,Terminated,266405,266469,m_2162,1,1,76,95,0.1,0.1
94,ins_97295152,M2,j_313165,1,Terminated,266393,266448,m_3806,1,1,85,100,0.11,0.11
95,ins_99596623,M2,j_313165,1,Terminated,266352,266405,m_2034,1,1,83,96,0.1,0.1
96,ins_406155829,M2,j_313165,1,Terminated,266286,266337,m_2902,1,1,93,102,0.09,0.1
97,ins_788335358,M2,j_313165,1,Terminated,266403,266464,m_1375,1,1,79,99,0.11,0.11
98,ins_490931699,M2,j_313165,1,Terminated,266405,266465,m_746,1,1,81,96,0.11,0.11
99,ins_200763603,M2,j_313165,1,Terminated,266361,266379,m_3372,1,1,80,93,0.1,0.1
100,ins_200763529,M2,j_313165,1,Terminated,266361,266380,m_322,1,1,69,92,0.11,0.11
101,ins_418353846,M2,j_313165,1,Terminated,266232,266285,m_1969,1,1,90,102,0.07,0.08
102,ins_418138314,M2,j_313165,1,Terminated,266371,266380,m_796,1,1,76,85,0.1,0.1
103,ins_9980427,M2,j_313165,1,Terminated,266295,266351,m_2527,1,1,83,98,0.1,0.1
104,ins_915169106,M2,j_313165,1,Terminated,266227,266281,m_2542,1,1,87,96,0.07,0.08
106,ins_413096825,M2,j_313165,1,Terminated,266392,266448,m_1859,1,1,88,99,0.11,0.11
110,ins_408289715,M2,j_313165,1,Terminated,266403,266462,m_2442,1,1,79,99,0.11,0.11
111,ins_19476808,M2,j_313165,1,Terminated,266359,266399,m_3789,1,1,85,100,0.11,0.11
112,ins_648476062,M2,j_313165,1,Terminated,266399,266454,m_1188,1,1,85,99,0.11,0.11
114,ins_925696567,M2,j_313165,1,Terminated,266292,266347,m_3053,1,1,86,97,0.1,0.1
115,ins_927458370,M2,j_313165,1,Terminated,266226,266289,m_210,1,1,84,99,0.07,0.09
116,ins_399890273,M2,j_313165,1,Terminated,266231,266281,m_3096,1,1,89,101,0.07,0.08
117,ins_397901333,M2,j_313165,1,Terminated,266292,266347,m_3416,1,1,88,99,0.1,0.1
118,ins_932234089,M2,j_313165,1,Terminated,266232,266294,m_2544,1,1,83,93,0.07,0.08
119,ins_454522123,M2,j_313165,1,Terminated,266232,266294,m_1733,1,1,80,150,0.07,0.09
120,ins_454773906,M2,j_313165,1,Terminated,266360,266403,m_1130,1,1,83,96,0.1,0.1
121,ins_388966557,M2,j_313165,1,Terminated,266352,266409,m_1700,1,1,81,95,0.11,0.11
122,ins_941099484,M2,j_313165,1,Terminated,266385,266438,m_2914,1,1,89,102,0.11,0.11
123,ins_1313539521,M2,j_313165,1,Terminated,266227,266281,m_2021,1,1,85,101,0.07,0.09
124,ins_42998464,M2,j_313165,1,Terminated,266399,266457,m_2476,1,1,81,99,0.11,0.11
125,ins_874969772,M2,j_313165,1,Terminated,266294,266350,m_3005,1,1,84,97,0.1,0.1
126,ins_872935010,M2,j_313165,1,Terminated,266294,266351,m_3450,1,1,85,97,0.1,0.1
127,ins_871754398,M2,j_313165,1,Terminated,266231,266286,m_3142,1,1,84,101,0.07,0.08
128,ins_51197759,M2,j_313165,1,Terminated,266232,266283,m_3476,1,1,90,100,0.07,0.09
129,ins_1301994481,M2,j_313165,1,Terminated,266232,266294,m_1400,1,1,82,100,0.07,0.08
130,ins_634444785,M2,j_313165,1,Terminated,266358,266407,m_1826,1,1,75,90,0.11,0.11
132,ins_1907721,M2,j_313165,1,Terminated,266291,266345,m_2635,1,1,87,97,0.1,0.1
133,ins_66305528,M2,j_313165,1,Terminated,266375,266385,m_294,1,1,75,86,0.1,0.1
134,ins_859456290,M2,j_313165,1,Terminated,266291,266345,m_3954,1,1,86,97,0.1,0.1
135,ins_987958553,M2,j_313165,1,Terminated,266362,266380,m_2961,1,1,72,90,0.1,0.1
136,ins_989359130,M2,j_313165,1,Terminated,266295,266348,m_3010,1,1,89,101,0.1,0.1
137,ins_479329501,M2,j_313165,1,Terminated,266292,266347,m_1490,1,1,88,102,0.1,0.1
138,ins_701507442,M2,j_313165,1,Terminated,266291,266343,m_3009,1,1,88,97,0.1,0.1
139,ins_702454443,M2,j_313165,1,Terminated,266405,266468,m_662,1,1,78,101,0.11,0.11
140,ins_1270844299,M2,j_313165,1,Terminated,266291,266343,m_2490,1,1,92,99,0.1,0.1
141,ins_1270844004,M2,j_313165,1,Terminated,266292,266342,m_978,1,1,93,102,0.1,0.11
142,ins_844063272,M2,j_313165,1,Terminated,266231,266289,m_2460,1,1,83,101,0.07,0.08
143,ins_615055303,M2,j_313165,1,Terminated,266296,266351,m_3908,1,1,85,96,0.1,0.1
144,ins_1262506046,M2,j_313165,1,Terminated,266408,266466,m_3922,1,1,82,150,0.11,0.11
145,ins_328652740,M2,j_313165,1,Terminated,266233,266285,m_2313,1,1,87,102,0.07,0.08
146,ins_1012065327,M2,j_313165,1,Terminated,266388,266441,m_3831,1,1,89,99,0.11,0.12
147,ins_1260367565,M2,j_313165,1,Terminated,266347,266405,m_2644,1,1,88,102,0.11,0.11
148,ins_490834065,M2,j_313165,1,Terminated,266230,266282,m_1871,1,1,89,102,0.07,0.08
150,ins_493837606,M2,j_313165,1,Terminated,266390,266458,m_49,1,1,76,90,0.11,0.11
151,ins_1253739059,M2,j_313165,1,Terminated,266403,266464,m_750,1,1,81,97,0.11,0.11
152,ins_1252919891,M2,j_313165,1,Terminated,266231,266284,m_2078,1,1,87,100,0.07,0.08
153,ins_102004444,M2,j_313165,1,Terminated,266233,266291,m_3587,1,1,81,102,0.07,0.08
154,ins_1244868292,M2,j_313165,1,Terminated,266287,266336,m_1108,1,1,88,100,0.1,0.11
155,ins_601888341,M2,j_313165,1,Terminated,266292,266348,m_2685,1,1,86,101,0.1,0.11
156,ins_298886903,M2,j_313165,1,Terminated,266299,266353,m_2606,1,1,86,96,0.1,0.1
157,ins_599726263,M2,j_313165,1,Terminated,266346,266393,m_3540,1,1,89,99,0.11,0.11
159,ins_723330046,M2,j_313165,1,Terminated,266226,266288,m_232,1,1,81,98,0.07,0.08
162,ins_809126578,M2,j_313165,1,Terminated,266358,266407,m_1699,1,1,82,95,0.1,0.11
163,ins_808517260,M2,j_313165,1,Terminated,266359,266405,m_3807,1,1,84,95,0.11,0.11
164,ins_515528060,M2,j_313165,1,Terminated,266403,266466,m_3084,1,1,77,97,0.11,0.11
165,ins_134887459,M2,j_313165,1,Terminated,266405,266469,m_3616,1,1,81,100,0.1,0.1
166,ins_806016215,M2,j_313165,1,Terminated,266292,266345,m_3206,1,1,91,101,0.1,0.1
167,ins_731061090,M2,j_313165,1,Terminated,266401,266470,m_3341,1,1,74,95,0.11,0.11
168,ins_1197331785,M2,j_313165,1,Terminated,266401,266462,m_2230,1,1,80,98,0.11,0.11
169,ins_254921969,M2,j_313165,1,Terminated,266295,266350,m_1872,1,1,84,97,0.1,0.1
170,ins_253662029,M2,j_313165,1,Terminated,266296,266356,m_1523,1,1,83,98,0.1,0.1
171,ins_1082095698,M2,j_313165,1,Terminated,266296,266349,m_2111,1,1,88,99,0.1,0.1
172,ins_1082415655,M2,j_313165,1,Terminated,266232,266291,m_1232,1,1,85,98,0.07,0.09
174,ins_243986065,M2,j_313165,1,Terminated,266292,266346,m_258,1,1,87,97,0.1,0.1
175,ins_1188434033,M2,j_313165,1,Terminated,266227,266289,m_1730,1,1,82,96,0.07,0.08
176,ins_528071729,M2,j_313165,1,Terminated,266232,266283,m_1665,1,1,87,101,0.07,0.08
177,ins_236616046,M2,j_313165,1,Terminated,266405,266467,m_227,1,1,80,96,0.11,0.11
178,ins_236392869,M2,j_313165,1,Terminated,266349,266401,m_74,1,1,86,98,0.11,0.11
179,ins_164728668,M2,j_313165,1,Terminated,266358,266401,m_2528,1,1,84,101,0.1,0.1
180,ins_165075605,M2,j_313165,1,Terminated,266226,266288,m_2806,1,1,78,99,0.07,0.08
181,ins_746275611,M2,j_313165,1,Terminated,266388,266446,m_3523,1,1,83,102,0.1,0.1
182,ins_1179615133,M2,j_313165,1,Terminated,266347,266397,m_793,1,1,89,98,0.11,0.11
183,ins_780664215,M2,j_313165,1,Terminated,266231,266291,m_2268,1,1,84,95,0.07,0.08
184,ins_1172582698,M2,j_313165,1,Terminated,266351,266407,m_3197,1,1,81,98,0.11,0.11
185,ins_1172319280,M2,j_313165,1,Terminated,266291,266347,m_3004,1,1,86,95,0.1,0.1
186,ins_1166803653,M2,j_313165,1,Terminated,266399,266451,m_2405,1,1,89,101,0.11,0.11
187,ins_1159891490,M2,j_313165,1,Terminated,266233,266294,m_1780,1,1,80,96,0.07,0.08
188,ins_208353578,M2,j_313165,1,Terminated,266297,266348,m_1051,1,1,90,98,0.1,0.1
189,ins_184888488,M2,j_313165,1,Terminated,266399,266465,m_486,1,1,78,91,0.11,0.11
190,ins_1156612508,M2,j_313165,1,Terminated,266399,266458,m_2543,1,1,79,102,0.11,0.11
191,ins_1156611981,M2,j_313165,1,Terminated,266398,266468,m_2563,1,1,74,96,0.1,0.11
192,ins_204481580,M2,j_313165,1,Terminated,266295,266351,m_1827,1,1,87,96,0.1,0.1
193,ins_430090480,M2,j_313165,1,Terminated,266351,266410,m_1643,1,1,83,96,0.1,0.1
194,ins_327919348,M2,j_313165,1,Terminated,266352,266403,m_3677,1,1,85,98,0.11,0.11
195,ins_430333436,M2,j_313165,1,Terminated,266358,266421,m_3465,1,1,79,93,0.1,0.11
196,ins_506310820,M2,j_313165,1,Terminated,266233,266298,m_2926,1,1,77,95,0.07,0.09
197,ins_319549783,M2,j_313165,1,Terminated,266360,266403,m_2923,1,1,80,97,0.11,0.11
198,ins_318690235,M2,j_313165,1,Terminated,266335,266386,m_3288,1,1,93,101,0.1,0.1
199,ins_816159112,M2,j_313165,1,Terminated,266231,266284,m_2942,1,1,85,101,0.07,0.08
200,ins_331005802,M2,j_313165,1,Terminated,266284,266332,m_3288,1,1,93,102,0.1,0.1
201,ins_906509692,M2,j_313165,1,Terminated,266226,266281,m_3648,1,1,85,102,0.07,0.08
202,ins_834668746,M2,j_313165,1,Terminated,266230,266291,m_2577,1,1,80,97,0.07,0.08
203,ins_515895460,M2,j_313165,1,Terminated,266304,266370,m_629,1,1,77,91,0.1,0.1
204,ins_368390350,M2,j_313165,1,Terminated,266399,266470,m_1041,1,1,75,94,0.11,0.11
205,ins_29147651,M2,j_313165,1,Terminated,266295,266353,m_1235,1,1,85,96,0.1,0.1
207,ins_706283243,M2,j_313165,1,Terminated,266303,266363,m_106,1,1,82,100,0.1,0.11
208,ins_705958763,M2,j_313165,1,Terminated,266231,266287,m_2191,1,1,84,100,0.07,0.09
209,ins_520973346,M2,j_313165,1,Terminated,266227,266284,m_2461,1,1,82,97,0.07,0.09
210,ins_705544809,M2,j_313165,1,Terminated,266349,266410,m_687,1,1,81,98,0.1,0.1
211,ins_290051241,M2,j_313165,1,Terminated,266295,266347,m_2128,1,1,88,100,0.1,0.1
212,ins_371042408,M2,j_313165,1,Terminated,266297,266353,m_2384,1,1,85,99,0.1,0.1
213,ins_1205027459,M2,j_313165,1,Terminated,266349,266401,m_2705,1,1,88,99,0.11,0.11
214,ins_1089054841,M2,j_313165,1,Terminated,266363,266379,m_2981,1,1,80,91,0.1,0.1
215,ins_38099295,M2,j_313165,1,Terminated,266232,266287,m_3764,1,1,85,100,0.07,0.09
216,ins_527700883,M2,j_313165,1,Terminated,266232,266289,m_1732,1,1,80,93,0.07,0.08
217,ins_727741015,M2,j_313165,1,Terminated,266286,266334,m_119,1,1,93,101,0.1,0.1
218,ins_1231083253,M2,j_313165,1,Terminated,266345,266394,m_3779,1,1,89,102,0.1,0.11
219,ins_1340781634,M2,j_313165,1,Terminated,266333,266382,m_1875,1,1,90,102,0.1,0.1
220,ins_701373150,M2,j_313165,1,Terminated,266358,266403,m_1924,1,1,81,97,0.1,0.1
222,ins_1339167559,M2,j_313165,1,Terminated,266287,266340,m_249,1,1,88,97,0.1,0.11
223,ins_1114307228,M2,j_313165,1,Terminated,266384,266391,m_488,1,1,81,87,0.1,0.1
224,ins_697606395,M2,j_313165,1,Terminated,266227,266288,m_3317,1,1,82,100,0.07,0.09
225,ins_697605775,M2,j_313165,1,Terminated,266225,266289,m_1136,1,1,79,97,0.07,0.08
226,ins_824772202,M2,j_313165,1,Terminated,266358,266400,m_2334,1,1,82,94,0.11,0.11
227,ins_547847323,M2,j_313165,1,Terminated,266232,266288,m_1584,1,1,85,102,0.07,0.08
228,ins_51072445,M2,j_313165,1,Terminated,266390,266443,m_1424,1,1,87,101,0.11,0.11
229,ins_489268970,M2,j_313165,1,Terminated,266354,266409,m_3330,1,1,82,99,0.11,0.11
230,ins_1143295439,M2,j_313165,1,Terminated,266343,266393,m_3752,1,1,89,97,0.11,0.11
231,ins_471925031,M2,j_313165,1,Terminated,266295,266351,m_2782,1,1,83,98,0.1,0.1
232,ins_247105825,M2,j_313165,1,Terminated,266408,266469,m_3367,1,1,80,98,0.11,0.11
233,ins_555483876,M2,j_313165,1,Terminated,266231,266284,m_3545,1,1,91,200,0.07,0.08
234,ins_245367693,M2,j_313165,1,Terminated,266231,266288,m_116,1,1,85,97,0.07,0.08
235,ins_557019191,M2,j_313165,1,Terminated,266345,266402,m_1214,1,1,85,96,0.11,0.11
236,ins_340025126,M2,j_313165,1,Terminated,266233,266290,m_2488,1,1,85,99,0.07,0.09
237,ins_1281638587,M2,j_313165,1,Terminated,266294,266350,m_1599,1,1,85,98,0.1,0.1
238,ins_687965045,M2,j_313165,1,Terminated,266232,266290,m_2767,1,1,85,96,0.07,0.09
239,ins_1070734550,M2,j_313165,1,Terminated,266297,266354,m_1678,1,1,84,96,0.1,0.1
240,ins_887463699,M2,j_313165,1,Terminated,266232,266282,m_1516,1,1,87,101,0.07,0.08
241,ins_570981119,M2,j_313165,1,Terminated,266363,266381,m_580,1,1,70,94,0.1,0.1
242,ins_1286140477,M2,j_313165,1,Terminated,266232,266298,m_1243,1,1,77,93,0.07,0.08
243,ins_571430283,M2,j_313165,1,Terminated,266359,266403,m_152,1,1,80,96,0.11,0.11
244,ins_222614806,M2,j_313165,1,Terminated,266387,266442,m_3313,1,1,89,102,0.1,0.11
245,ins_435985552,M2,j_313165,1,Terminated,266295,266350,m_1489,1,1,85,94,0.1,0.1
246,ins_573290462,M2,j_313165,1,Terminated,266227,266289,m_3295,1,1,82,96,0.07,0.08
247,ins_790322464,M2,j_313165,1,Terminated,266227,266285,m_3861,1,1,82,97,0.07,0.08
248,ins_1135561232,M2,j_313165,1,Terminated,266231,266282,m_1449,1,1,91,101,0.07,0.08
249,ins_1331179009,M2,j_313165,1,Terminated,266336,266391,m_2253,1,1,84,98,0.1,0.11
250,ins_111395363,M2,j_313165,1,Terminated,266231,266294,m_2727,1,1,78,97,0.07,0.09
251,ins_390821212,M2,j_313165,1,Terminated,266297,266352,m_3866,1,1,85,95,0.09,0.1
253,ins_867797028,M2,j_313165,1,Terminated,266231,266291,m_161,1,1,82,101,0.07,0.08
254,ins_1150146151,M2,j_313165,1,Terminated,266358,266404,m_3799,1,1,78,94,0.11,0.11
255,ins_1150146490,M2,j_313165,1,Terminated,266359,266400,m_2398,1,1,85,99,0.1,0.1
256,ins_589087980,M2,j_313165,1,Terminated,266359,266404,m_1987,1,1,83,94,0.11,0.11
257,ins_589672663,M2,j_313165,1,Terminated,266231,266293,m_3010,1,1,82,97,0.07,0.08
258,ins_590478906,M2,j_313165,1,Terminated,266343,266400,m_1782,1,1,81,97,0.11,0.11
259,ins_193157664,M2,j_313165,1,Terminated,266343,266391,m_441,1,1,91,102,0.11,0.11
260,ins_1252367472,M2,j_313165,1,Terminated,266299,266357,m_749,1,1,84,95,0.1,0.1
261,ins_1251612765,M2,j_313165,1,Terminated,266231,266286,m_2266,1,1,86,98,0.07,0.08
262,ins_960494249,M2,j_313165,1,Terminated,266233,266285,m_3876,1,1,89,101,0.07,0.08
263,ins_601888791,M2,j_313165,1,Terminated,266292,266348,m_3510,1,1,85,98,0.1,0.1
264,ins_174103605,M2,j_313165,1,Terminated,266370,266381,m_1322,1,1,69,83,0.1,0.1
265,ins_82962520,M2,j_313165,1,Terminated,266398,266450,m_161,1,1,88,101,0.11,0.11
266,ins_482739425,M2,j_313165,1,Terminated,266343,266396,m_354,1,1,84,97,0.11,0.11
267,ins_1040857444,M2,j_313165,1,Terminated,266358,266399,m_1227,1,1,85,94,0.11,0.11
268,ins_1230483385,M2,j_313165,1,Terminated,266231,266296,m_1011,1,1,79,93,0.07,0.08
269,ins_726409201,M2,j_313165,1,Terminated,266343,266394,m_2607,1,1,86,100,0.11,0.11
270,ins_1042099400,M2,j_313165,1,Terminated,266233,266294,m_2305,1,1,83,95,0.07,0.08
271,ins_1178158904,M2,j_313165,1,Terminated,266350,266403,m_980,1,1,84,96,0.1,0.11
272,ins_1349406471,M2,j_313165,1,Terminated,266387,266441,m_3794,1,1,87,100,0.11,0.11
273,ins_448409216,M2,j_313165,1,Terminated,266284,266331,m_2095,1,1,92,101,0.1,0.1
274,ins_481500174,M2,j_313165,1,Terminated,266232,266281,m_702,1,1,92,101,0.07,0.08
275,ins_1093585159,M2,j_313165,1,Terminated,266401,266459,m_782,1,1,79,101,0.11,0.11
276,ins_88311907,M2,j_313165,1,Terminated,266398,266453,m_2253,1,1,87,98,0.11,0.11
277,ins_1175032591,M2,j_313165,1,Terminated,266399,266457,m_3734,1,1,89,102,0.11,0.11
278,ins_853461798,M2,j_313165,1,Terminated,266232,266285,m_3592,1,1,87,100,0.07,0.08
279,ins_662098136,M2,j_313165,1,Terminated,266297,266353,m_3184,1,1,86,99,0.1,0.1
280,ins_611491065,M2,j_313165,1,Terminated,266295,266354,m_4028,1,1,85,95,0.1,0.1
281,ins_90585309,M2,j_313165,1,Terminated,266232,266297,m_2166,1,1,82,95,0.07,0.08
282,ins_864762366,M2,j_313165,1,Terminated,266291,266344,m_1162,1,1,89,99,0.1,0.1
283,ins_353988528,M2,j_313165,1,Terminated,266405,266463,m_141,1,1,81,98,0.11,0.11
284,ins_354997739,M2,j_313165,1,Terminated,266358,266409,m_2038,1,1,81,91,0.1,0.1
285,ins_92642601,M2,j_313165,1,Terminated,266358,266413,m_3908,1,1,77,97,0.1,0.11
286,ins_657365385,M2,j_313165,1,Terminated,266230,266294,m_3446,1,1,80,97,0.07,0.08
287,ins_617410129,M2,j_313165,1,Terminated,266386,266392,m_1964,1,1,83,89,0.1,0.1
289,ins_772440456,M2,j_313165,1,Terminated,266405,266464,m_1171,1,1,82,99,0.11,0.11
290,ins_399173150,M2,j_313165,1,Terminated,266360,266399,m_511,1,1,85,95,0.1,0.1
292,ins_973839262,M2,j_313165,1,Terminated,266287,266342,m_231,1,1,87,98,0.1,0.1
293,ins_1125552158,M2,j_313165,1,Terminated,266292,266346,m_2825,1,1,86,98,0.09,0.1
294,ins_1060144886,M2,j_313165,1,Terminated,266226,266285,m_3598,1,1,82,97,0.07,0.08
295,ins_400529867,M2,j_313165,1,Terminated,266233,266293,m_3180,1,1,82,95,0.07,0.09
