,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
3754,ins_538694752,M2,j_313165,1,Terminated,266385,266451,m_863,1,1,80.0,96.0,0.11,0.11
3755,ins_976526359,M2,j_313165,1,Terminated,266401,266458,m_1356,1,1,82.0,97.0,0.11,0.11
3756,ins_11304859,M2,j_313165,1,Terminated,266358,266409,m_2887,1,1,82.0,100.0,0.1,0.1
3757,ins_254927464,M2,j_313165,1,Terminated,266366,266378,m_2059,1,1,68.0,88.0,0.11,0.11
3758,ins_890465835,M2,j_313165,1,Terminated,266358,266409,m_3209,1,1,83.0,99.0,0.1,0.1
3759,ins_1328320091,M2,j_313165,1,Terminated,266401,266460,m_3558,1,1,78.0,101.0,0.11,0.11
3760,ins_109149278,M2,j_313165,1,Terminated,266292,266348,m_646,1,1,84.0,93.0,0.1,0.1
3761,ins_166415170,M2,j_313165,1,Terminated,266286,266336,m_115,1,1,92.0,102.0,0.1,0.1
3762,ins_166417730,M2,j_313165,1,Terminated,266286,266337,m_2675,1,1,89.0,99.0,0.1,0.11
3763,ins_256990701,M2,j_313165,1,Terminated,266232,266298,m_2903,1,1,76.0,92.0,0.07,0.08
3764,ins_524943220,M2,j_313165,1,Terminated,266232,266291,m_2223,1,1,82.0,98.0,0.07,0.08
3766,ins_222087020,M2,j_313165,1,Terminated,266354,266413,m_1534,1,1,85.0,100.0,0.11,0.11
3767,ins_219999806,M2,j_313165,1,Terminated,266383,266392,m_3372,1,1,72.0,88.0,0.1,0.1
3768,ins_544165664,M2,j_313165,1,Terminated,266294,266349,m_2693,1,1,86.0,94.0,0.1,0.1
3769,ins_49679046,M2,j_313165,1,Terminated,266231,266289,m_2076,1,1,84.0,99.0,0.07,0.09
3770,ins_13886105,M2,j_313165,1,Terminated,266232,266292,m_3635,1,1,83.0,97.0,0.07,0.09
3771,ins_1185843700,M2,j_313165,1,Terminated,266231,266289,m_314,1,1,83.0,96.0,0.07,0.08
3772,ins_489664578,M2,j_313165,1,Terminated,266363,266380,m_2611,1,1,68.0,89.0,0.1,0.11
3773,ins_728456130,M2,j_313165,1,Terminated,266292,266347,m_1904,1,1,87.0,98.0,0.09,0.1
3774,ins_797599703,M2,j_313165,1,Terminated,266350,266400,m_1589,1,1,86.0,96.0,0.11,0.11
3775,ins_370943607,M2,j_313165,1,Terminated,266286,266336,m_855,1,1,89.0,101.0,0.1,0.1
3776,ins_1334281814,M2,j_313165,1,Terminated,266226,266288,m_2819,1,1,81.0,95.0,0.07,0.09
3777,ins_262301213,M2,j_313165,1,Terminated,266351,266402,m_361,1,1,86.0,98.0,0.11,0.11
3778,ins_523756163,M2,j_313165,1,Terminated,266232,266303,m_1606,1,1,75.0,92.0,0.07,0.08
3779,ins_472352184,M2,j_313165,1,Terminated,266347,266395,m_2137,1,1,89.0,98.0,0.1,0.11
3781,ins_436597771,M2,j_313165,1,Terminated,266331,266378,m_2540,1,1,90.0,101.0,0.1,0.1
3782,ins_907284536,M2,j_313165,1,Terminated,266311,266381,m_392,1,1,73.0,94.0,0.1,0.1
3783,ins_1202697327,M2,j_313165,1,Terminated,266385,266454,m_1850,1,1,77.0,98.0,0.11,0.11
3784,ins_93079369,M2,j_313165,1,Terminated,266405,266469,m_3201,1,1,79.0,99.0,0.1,0.11
3785,ins_729324515,M2,j_313165,1,Terminated,266226,266286,m_2741,1,1,83.0,98.0,0.07,0.09
3786,ins_1212288959,M2,j_313165,1,Terminated,266233,266284,m_1889,1,1,89.0,100.0,0.07,0.08
3787,ins_1234279310,M2,j_313165,1,Terminated,266291,266345,m_2965,1,1,86.0,95.0,0.1,0.1
3788,ins_55617229,M2,j_313165,1,Terminated,266297,266349,m_2721,1,1,86.0,97.0,0.1,0.1
3789,ins_91454398,M2,j_313165,1,Terminated,266293,266340,m_1607,1,1,93.0,102.0,0.1,0.11
3790,ins_1079474381,M2,j_313165,1,Terminated,266371,266381,m_3660,1,1,71.0,94.0,0.1,0.1
3792,ins_698871010,M2,j_313165,1,Terminated,266345,266394,m_3672,1,1,89.0,101.0,0.11,0.11
3793,ins_914872049,M2,j_313165,1,Terminated,266231,266281,m_2530,1,1,90.0,101.0,0.07,0.08
3794,ins_1035284075,M2,j_313165,1,Terminated,266366,266377,m_534,1,1,79.0,92.0,0.11,0.11
3795,ins_916788408,M2,j_313165,1,Terminated,266371,266380,m_334,1,1,81.0,95.0,0.1,0.1
3796,ins_614289500,M2,j_313165,1,Terminated,266294,266349,m_1542,1,1,85.0,97.0,0.09,0.1
3797,ins_1341870251,M2,j_313165,1,Terminated,266361,266398,m_1294,1,1,81.0,93.0,0.1,0.11
3798,ins_1179700949,M2,j_313165,1,Terminated,266297,266354,m_2367,1,1,82.0,96.0,0.1,0.1
3799,ins_776848225,M2,j_313165,1,Terminated,266394,266457,m_3665,1,1,81.0,100.0,0.11,0.11
3800,ins_62328981,M2,j_313165,1,Terminated,266292,266340,m_2656,1,1,92.0,102.0,0.1,0.1
3801,ins_652028021,M2,j_313165,1,Terminated,266349,266399,m_2352,1,1,88.0,101.0,0.1,0.1
3803,ins_344363268,M2,j_313165,1,Terminated,266291,266343,m_1200,1,1,91.0,99.0,0.1,0.1
3804,ins_924021486,M2,j_313165,1,Terminated,266286,266339,m_2801,1,1,88.0,98.0,0.09,0.1
3805,ins_1284060180,M2,j_313165,1,Terminated,266225,266281,m_2841,1,1,85.0,99.0,0.07,0.09
3806,ins_925696831,M2,j_313165,1,Terminated,266292,266342,m_206,1,1,92.0,102.0,0.1,0.1
3807,ins_1195665106,M2,j_313165,1,Terminated,266383,266390,m_2708,1,1,74.0,89.0,0.1,0.11
3808,ins_554545626,M2,j_313165,1,Terminated,266343,266397,m_3815,1,1,86.0,97.0,0.11,0.11
3809,ins_643570111,M2,j_313165,1,Terminated,266405,266472,m_496,1,1,73.0,96.0,0.11,0.11
3810,ins_1143593996,M2,j_313165,1,Terminated,266385,266440,m_3113,1,1,90.0,101.0,0.11,0.11
3811,ins_1284007141,M2,j_313165,1,Terminated,266385,266449,m_3297,1,1,82.0,94.0,0.11,0.11
3812,ins_276119379,M2,j_313165,1,Terminated,266231,266281,m_3003,1,1,90.0,101.0,0.07,0.08
3813,ins_190428747,M2,j_313165,1,Terminated,266292,266342,m_2267,1,1,92.0,101.0,0.1,0.1
3814,ins_212911145,M2,j_313165,1,Terminated,266232,266292,m_879,1,1,79.0,100.0,0.07,0.09
3815,ins_193158371,M2,j_313165,1,Terminated,266344,266396,m_3721,1,1,88.0,100.0,0.11,0.11
3816,ins_330265260,M2,j_313165,1,Terminated,266227,266283,m_923,1,1,86.0,97.0,0.07,0.08
3817,ins_194772165,M2,j_313165,1,Terminated,266231,266290,m_1251,1,1,84.0,96.0,0.07,0.09
3818,ins_453896756,M2,j_313165,1,Terminated,266299,266354,m_2146,1,1,85.0,95.0,0.1,0.11
3819,ins_1089083778,M2,j_313165,1,Terminated,266298,266359,m_2820,1,1,82.0,94.0,0.1,0.11
3820,ins_847203395,M2,j_313165,1,Terminated,266354,266408,m_2923,1,1,83.0,100.0,0.1,0.1
3821,ins_639313686,M2,j_313165,1,Terminated,266400,266452,m_3313,1,1,91.0,101.0,0.11,0.11
3822,ins_607289511,M2,j_313165,1,Terminated,266232,266293,m_1767,1,1,83.0,96.0,0.07,0.08
3823,ins_1240301131,M2,j_313165,1,Terminated,266297,266352,m_912,1,1,85.0,97.0,0.1,0.1
3824,ins_1330072729,M2,j_313165,1,Terminated,266293,266348,m_1060,1,1,88.0,98.0,0.1,0.1
3825,ins_281541670,M2,j_313165,1,Terminated,266231,266287,m_148,1,1,83.0,100.0,0.06,0.08
3826,ins_936933656,M2,j_313165,1,Terminated,266304,266364,m_970,1,1,81.0,98.0,0.09,0.1
3827,ins_1253626979,M2,j_313165,1,Terminated,266293,266345,m_874,1,1,86.0,99.0,0.1,0.1
3829,ins_74553016,M2,j_313165,1,Terminated,266294,266352,m_3458,1,1,86.0,100.0,0.1,0.1
3830,ins_320311047,M2,j_313165,1,Terminated,266233,266284,m_467,1,1,89.0,102.0,0.07,0.08
3831,ins_15955998,M2,j_313165,1,Terminated,266394,266459,m_2612,1,1,79.0,98.0,0.11,0.11
3832,ins_283213209,M2,j_313165,1,Terminated,266349,266402,m_3934,1,1,86.0,99.0,0.1,0.1
3833,ins_940186638,M2,j_313165,1,Terminated,266231,266290,m_1652,1,1,90.0,102.0,0.07,0.08
3834,ins_318592552,M2,j_313165,1,Terminated,266294,266351,m_280,1,1,86.0,96.0,0.1,0.1
3835,ins_847203682,M2,j_313165,1,Terminated,266353,266406,m_2809,1,1,85.0,98.0,0.1,0.11
3836,ins_1301996182,M2,j_313165,1,Terminated,266233,266294,m_2248,1,1,83.0,94.0,0.07,0.08
3837,ins_1337624117,M2,j_313165,1,Terminated,266401,266454,m_1647,1,1,87.0,97.0,0.11,
3838,ins_764809017,M2,j_313165,1,Terminated,266231,266301,m_65,1,1,80.0,94.0,0.07,0.09
3839,ins_289187686,M2,j_313165,1,Terminated,266349,266402,m_1719,1,1,86.0,98.0,0.1,0.11
3840,ins_1305966073,M2,j_313165,1,Terminated,266343,266391,m_2675,1,1,88.0,101.0,0.11,0.11
3841,ins_291099112,M2,j_313165,1,Terminated,266291,266344,m_1146,1,1,89.0,101.0,0.1,0.1
3842,ins_305322108,M2,j_313165,1,Terminated,266399,266454,m_122,1,1,87.0,101.0,0.11,0.11
3843,ins_303353107,M2,j_313165,1,Terminated,266363,266426,m_1128,1,1,83.0,97.0,0.1,0.1
3845,ins_1174957593,M2,j_313165,1,Terminated,266400,266462,m_2738,1,1,82.0,97.0,0.11,0.11
3846,ins_681401534,M2,j_313165,1,Terminated,266398,266469,m_626,1,1,76.0,98.0,0.11,0.11
3847,ins_1305222466,M2,j_313165,1,Terminated,266299,266358,m_3433,1,1,85.0,94.0,0.1,0.1
3848,ins_682729921,M2,j_313165,1,Terminated,266296,266356,m_1579,1,1,82.0,96.0,0.09,0.1
3849,ins_1008961623,M2,j_313165,1,Terminated,266304,266360,m_1528,1,1,86.0,97.0,0.1,0.1
3850,ins_305322489,M2,j_313165,1,Terminated,266398,266453,m_2766,1,1,85.0,101.0,0.1,0.11
3851,ins_301328507,M2,j_313165,1,Terminated,266384,266392,m_3048,1,1,80.0,91.0,0.11,
3852,ins_297884975,M2,j_313165,1,Terminated,266405,266469,m_1100,1,1,79.0,97.0,0.11,0.11
3855,ins_977127602,M2,j_313165,1,Terminated,266403,266456,m_2725,1,1,90.0,101.0,0.1,0.11
3856,ins_288541468,M2,j_313165,1,Terminated,266295,266347,m_2069,1,1,88.0,97.0,0.1,0.1
3857,ins_967555653,M2,j_313165,1,Terminated,266284,266338,m_3884,1,1,88.0,97.0,0.1,0.1
3858,ins_364427612,M2,j_313165,1,Terminated,266231,266282,m_1320,1,1,92.0,200.0,0.07,0.08
3859,ins_282064116,M2,j_313165,1,Terminated,266299,266358,m_2089,1,1,80.0,90.0,0.1,0.1
3860,ins_1027413865,M2,j_313165,1,Terminated,266293,266345,m_3811,1,1,89.0,97.0,0.1,0.1
3861,ins_281963986,M2,j_313165,1,Terminated,266292,266344,m_135,1,1,89.0,97.0,0.1,0.1
3862,ins_381546902,M2,j_313165,1,Terminated,266345,266397,m_1684,1,1,82.0,101.0,0.11,0.11
3863,ins_391446654,M2,j_313165,1,Terminated,266348,266399,m_779,1,1,87.0,96.0,0.11,0.11
3864,ins_28989749,M2,j_313165,1,Terminated,266358,266407,m_1837,1,1,82.0,97.0,0.11,0.11
3865,ins_394974820,M2,j_313165,1,Terminated,266385,266453,m_420,1,1,76.0,92.0,0.11,0.11
3867,ins_266383241,M2,j_313165,1,Terminated,266232,266296,m_1987,1,1,78.0,200.0,0.07,0.08
3868,ins_409500078,M2,j_313165,1,Terminated,266227,266286,m_3203,1,1,83.0,96.0,0.07,0.09
3869,ins_409798698,M2,j_313165,1,Terminated,266407,266466,m_2896,1,1,84.0,98.0,0.11,0.11
3870,ins_926223409,M2,j_313165,1,Terminated,266291,266347,m_1462,1,1,86.0,99.0,0.09,0.1
3871,ins_924236467,M2,j_313165,1,Terminated,266231,266290,m_1211,1,1,81.0,96.0,0.07,0.08
3872,ins_419486778,M2,j_313165,1,Terminated,266231,266297,m_2478,1,1,78.0,93.0,0.07,0.09
3873,ins_419688903,M2,j_313165,1,Terminated,266233,266295,m_3103,1,1,81.0,96.0,0.07,0.08
3874,ins_44493095,M2,j_313165,1,Terminated,266295,266344,m_1712,1,1,90.0,102.0,0.1,0.1
3875,ins_1042964589,M2,j_313165,1,Terminated,266336,266386,m_3609,1,1,92.0,102.0,0.11,0.11
3876,ins_1266547156,M2,j_313165,1,Terminated,266227,266286,m_3330,1,1,82.0,99.0,0.07,0.09
3877,ins_909713481,M2,j_313165,1,Terminated,266352,266405,m_3982,1,1,84.0,97.0,0.1,0.1
3878,ins_48845255,M2,j_313165,1,Terminated,266233,266293,m_2611,1,1,82.0,94.0,0.07,0.09
3879,ins_1198295882,M2,j_313165,1,Terminated,266295,266348,m_1818,1,1,88.0,100.0,0.09,0.1
3880,ins_436181948,M2,j_313165,1,Terminated,266226,266284,m_3548,1,1,84.0,94.0,0.07,0.08
3881,ins_1197787992,M2,j_313165,1,Terminated,266358,266410,m_2995,1,1,83.0,95.0,0.11,0.11
3882,ins_51110808,M2,j_313165,1,Terminated,266231,266286,m_512,1,1,88.0,100.0,0.07,0.08
3883,ins_1197786784,M2,j_313165,1,Terminated,266358,266409,m_2194,1,1,83.0,99.0,0.1,0.11
3884,ins_903804045,M2,j_313165,1,Terminated,266393,266459,m_804,1,1,80.0,100.0,0.11,0.11
3886,ins_899371210,M2,j_313165,1,Terminated,266294,266347,m_2860,1,1,88.0,96.0,0.1,0.1
3887,ins_889861636,M2,j_313165,1,Terminated,266358,266412,m_3521,1,1,77.0,96.0,0.11,0.11
3888,ins_246083491,M2,j_313165,1,Terminated,266358,266403,m_283,1,1,75.0,93.0,0.1,0.1
3889,ins_886540983,M2,j_313165,1,Terminated,266286,266337,m_2877,1,1,92.0,101.0,0.09,0.1
3890,ins_1271182992,M2,j_313165,1,Terminated,266297,266353,m_1671,1,1,85.0,94.0,0.1,0.1
3891,ins_446380738,M2,j_313165,1,Terminated,266227,266287,m_2425,1,1,83.0,98.0,0.07,0.08
3892,ins_1052896515,M2,j_313165,1,Terminated,266351,266404,m_871,1,1,84.0,95.0,0.11,0.11
3893,ins_454457637,M2,j_313165,1,Terminated,266231,266293,m_1093,1,1,82.0,95.0,0.07,0.08
3894,ins_236490165,M2,j_313165,1,Terminated,266360,266403,m_39,1,1,80.0,95.0,0.1,0.11
3895,ins_69880348,M2,j_313165,1,Terminated,266401,266461,m_790,1,1,82.0,100.0,0.1,0.1
3896,ins_865112621,M2,j_313165,1,Terminated,266405,266464,m_1343,1,1,84.0,96.0,0.11,0.11
3897,ins_232066070,M2,j_313165,1,Terminated,266401,266469,m_1281,1,1,73.0,100.0,0.1,0.11
3898,ins_1277461505,M2,j_313165,1,Terminated,266232,266295,m_175,1,1,82.0,97.0,0.07,0.08
3899,ins_482924334,M2,j_313165,1,Terminated,266292,266342,m_2602,1,1,89.0,100.0,0.09,0.1
3900,ins_1061917996,M2,j_313165,1,Terminated,266344,266397,m_1539,1,1,84.0,99.0,0.11,0.11
3901,ins_1330181239,M2,j_313165,1,Terminated,266231,266293,m_1119,1,1,80.0,92.0,0.07,0.08
3902,ins_1330072108,M2,j_313165,1,Terminated,266292,266348,m_731,1,1,87.0,97.0,0.1,0.1
3904,ins_491680122,M2,j_313165,1,Terminated,266231,266284,m_3754,1,1,83.0,101.0,0.07,0.08
3905,ins_225659353,M2,j_313165,1,Terminated,266335,266385,m_1614,1,1,92.0,101.0,0.11,0.11
3906,ins_845388682,M2,j_313165,1,Terminated,266296,266388,m_63,1,1,52.0,97.0,0.1,0.1
3907,ins_2638140,M2,j_313165,1,Terminated,266360,266404,m_2912,1,1,81.0,95.0,0.1,0.1
3908,ins_223981990,M2,j_313165,1,Terminated,266399,266454,m_1757,1,1,90.0,101.0,0.11,0.11
3909,ins_1180105719,M2,j_313165,1,Terminated,266358,266404,m_3328,1,1,80.0,99.0,0.11,0.11
3910,ins_498954814,M2,j_313165,1,Terminated,266294,266352,m_2454,1,1,82.0,95.0,0.1,0.11
3911,ins_499376369,M2,j_313165,1,Terminated,266358,266410,m_2954,1,1,79.0,94.0,0.11,0.11
3912,ins_83718978,M2,j_313165,1,Terminated,266233,266299,m_1137,1,1,78.0,91.0,0.07,0.08
3913,ins_511415179,M2,j_313165,1,Terminated,266352,266410,m_3197,1,1,86.0,97.0,0.1,0.11
3914,ins_85695014,M2,j_313165,1,Terminated,266231,266285,m_3324,1,1,88.0,100.0,0.07,0.08
3915,ins_834668980,M2,j_313165,1,Terminated,266232,266282,m_565,1,1,87.0,102.0,0.07,0.08
3916,ins_1067941096,M2,j_313165,1,Terminated,266232,266281,m_3916,1,1,89.0,100.0,0.07,0.08
3917,ins_809126497,M2,j_313165,1,Terminated,266358,266409,m_1772,1,1,78.0,94.0,0.11,0.11
3918,ins_800886114,M2,j_313165,1,Terminated,266365,266379,m_1910,1,1,85.0,92.0,0.1,0.1
3919,ins_798971543,M2,j_313165,1,Terminated,266338,266390,m_1962,1,1,88.0,97.0,0.1,0.11
3920,ins_789694038,M2,j_313165,1,Terminated,266294,266345,m_2665,1,1,91.0,101.0,0.1,0.1
3921,ins_1084828540,M2,j_313165,1,Terminated,266399,266450,m_3577,1,1,89.0,101.0,0.11,0.11
3922,ins_783328560,M2,j_313165,1,Terminated,266338,266385,m_2889,1,1,91.0,101.0,0.11,0.11
3923,ins_783328485,M2,j_313165,1,Terminated,266338,266387,m_1223,1,1,87.0,99.0,0.11,0.11
3925,ins_583052821,M2,j_313165,1,Terminated,266358,266402,m_1189,1,1,82.0,97.0,0.11,0.11
3926,ins_189641819,M2,j_313165,1,Terminated,266353,266409,m_1654,1,1,83.0,94.0,0.11,0.11
3927,ins_111913789,M2,j_313165,1,Terminated,266231,266292,m_3187,1,1,79.0,99.0,0.07,0.08
3928,ins_765528306,M2,j_313165,1,Terminated,266299,266356,m_2713,1,1,85.0,99.0,0.1,0.1
3929,ins_1315988975,M2,j_313165,1,Terminated,266405,266474,m_3842,1,1,72.0,200.0,0.11,0.11
3930,ins_1315542016,M2,j_313165,1,Terminated,266338,266389,m_3361,1,1,85.0,102.0,0.1,0.1
3931,ins_182329449,M2,j_313165,1,Terminated,266293,266342,m_886,1,1,90.0,99.0,0.1,0.1
3932,ins_752998007,M2,j_313165,1,Terminated,266232,266283,m_1066,1,1,90.0,102.0,0.07,0.08
3933,ins_122099648,M2,j_313165,1,Terminated,266287,266332,m_2436,1,1,93.0,102.0,0.1,0.1
3934,ins_610999071,M2,j_313165,1,Terminated,266233,266296,m_2174,1,1,79.0,97.0,0.07,0.08
3935,ins_176578320,M2,j_313165,1,Terminated,266232,266284,m_882,1,1,89.0,102.0,0.07,0.08
3936,ins_617407964,M2,j_313165,1,Terminated,266232,266296,m_865,1,1,79.0,98.0,0.07,0.08
3937,ins_1140244627,M2,j_313165,1,Terminated,266231,266296,m_3108,1,1,82.0,93.0,0.07,0.09
3938,ins_126490689,M2,j_313165,1,Terminated,266349,266400,m_647,1,1,89.0,97.0,0.11,0.11
3939,ins_126784672,M2,j_313165,1,Terminated,266297,266355,m_2248,1,1,85.0,96.0,0.1,0.1
3940,ins_173200609,M2,j_313165,1,Terminated,266294,266348,m_3671,1,1,87.0,98.0,0.1,0.1
3941,ins_733657817,M2,j_313165,1,Terminated,266399,266454,m_3914,1,1,86.0,100.0,0.11,0.11
3942,ins_626694278,M2,j_313165,1,Terminated,266384,266391,m_3185,1,1,82.0,89.0,0.11,0.11
3943,ins_1296127652,M2,j_313165,1,Terminated,266346,266396,m_2792,1,1,90.0,102.0,0.1,0.1
3944,ins_725317567,M2,j_313165,1,Terminated,266287,266334,m_3248,1,1,92.0,100.0,0.1,0.1
3945,ins_638363905,M2,j_313165,1,Terminated,266233,266285,m_2012,1,1,87.0,102.0,0.07,0.08
3946,ins_165238612,M2,j_313165,1,Terminated,266351,266403,m_32,1,1,85.0,96.0,0.1,0.1
3947,ins_1298081627,M2,j_313165,1,Terminated,266352,266405,m_1020,1,1,83.0,98.0,0.1,0.11
3948,ins_643570034,M2,j_313165,1,Terminated,266406,266467,m_1102,1,1,81.0,94.0,0.11,0.11
3949,ins_164019770,M2,j_313165,1,Terminated,266232,266295,m_1656,1,1,81.0,91.0,0.07,0.08
3950,ins_2541952,M2,j_313165,1,Terminated,266352,266404,m_1908,1,1,86.0,97.0,0.1,0.1
3951,ins_157629054,M2,j_313165,1,Terminated,266231,266293,m_1560,1,1,80.0,98.0,0.07,0.08
3952,ins_1113325896,M2,j_313165,1,Terminated,266232,266284,m_140,1,1,87.0,101.0,0.07,0.08
3953,ins_1306835663,M2,j_313165,1,Terminated,266349,266411,m_2896,1,1,76.0,98.0,0.1,0.1
3954,ins_1118031996,M2,j_313165,1,Terminated,266298,266358,m_3008,1,1,85.0,99.0,0.1,0.1
3955,ins_1118514564,M2,j_313165,1,Terminated,266232,266295,m_2898,1,1,82.0,98.0,0.07,0.08
3957,ins_678137440,M2,j_313165,1,Terminated,266399,266453,m_3351,1,1,89.0,98.0,0.11,0.11
3958,ins_319326548,M2,j_313165,1,Terminated,266359,266405,m_1434,1,1,83.0,99.0,0.1,0.1
3959,ins_56462837,M2,j_313165,1,Terminated,266346,266394,m_1816,1,1,89.0,100.0,0.11,0.11
3960,ins_1286170029,M2,j_313165,1,Terminated,266282,266334,m_3094,1,1,89.0,100.0,0.1,0.1
3961,ins_61281222,M2,j_313165,1,Terminated,266362,266379,m_1502,1,1,79.0,100.0,0.1,0.11
3963,ins_1262608041,M2,j_313165,1,Terminated,266305,266365,m_3151,1,1,82.0,100.0,0.1,0.1
3964,ins_86970949,M2,j_313165,1,Terminated,266284,266338,m_2447,1,1,86.0,96.0,0.1,0.1
3965,ins_1240226777,M2,j_313165,1,Terminated,266230,266281,m_3031,1,1,89.0,101.0,0.07,0.08
3966,ins_110424112,M2,j_313165,1,Terminated,266359,266405,m_1869,1,1,84.0,95.0,0.11,0.11
3967,ins_1224028299,M2,j_313165,1,Terminated,266343,266394,m_2696,1,1,91.0,99.0,0.11,0.11
3968,ins_124346366,M2,j_313165,1,Terminated,266399,266482,m_1888,1,1,63.0,96.0,0.11,0.11
3969,ins_1212767233,M2,j_313165,1,Terminated,266299,266360,m_322,1,1,83.0,95.0,0.1,0.1
3970,ins_1212289056,M2,j_313165,1,Terminated,266231,266286,m_657,1,1,87.0,99.0,0.06,0.08
3971,ins_138365840,M2,j_313165,1,Terminated,266371,266381,m_1167,1,1,65.0,89.0,0.1,0.1
3973,ins_1186916068,M2,j_313165,1,Terminated,266345,266396,m_1401,1,1,88.0,101.0,0.11,0.11
3974,ins_1185941683,M2,j_313165,1,Terminated,266232,266283,m_3362,1,1,86.0,101.0,0.07,0.09
3975,ins_154499099,M2,j_313165,1,Terminated,266304,266360,m_3389,1,1,82.0,98.0,0.1,0.11
3976,ins_1169367909,M2,j_313165,1,Terminated,266293,266350,m_945,1,1,84.0,96.0,0.1,0.1
3977,ins_176049832,M2,j_313165,1,Terminated,266358,266401,m_3656,1,1,83.0,95.0,0.11,0.11
3978,ins_1164165744,M2,j_313165,1,Terminated,266292,266342,m_1775,1,1,90.0,98.0,0.1,0.1
3979,ins_1155226717,M2,j_313165,1,Terminated,266292,266344,m_1097,1,1,89.0,99.0,0.1,0.1
3980,ins_1144553917,M2,j_313165,1,Terminated,266403,266465,m_3863,1,1,78.0,96.0,0.11,0.11
3981,ins_1134480882,M2,j_313165,1,Terminated,266358,266405,m_553,1,1,87.0,101.0,0.11,0.11
3982,ins_200465839,M2,j_313165,1,Terminated,266360,266401,m_619,1,1,80.0,93.0,0.11,0.11
3983,ins_1132913486,M2,j_313165,1,Terminated,266227,266287,m_2690,1,1,80.0,96.0,0.07,0.08
3984,ins_203452203,M2,j_313165,1,Terminated,266287,266342,m_923,1,1,86.0,95.0,0.09,0.1
3985,ins_1336221961,M2,j_313165,1,Terminated,266296,266350,m_2742,1,1,88.0,99.0,0.1,0.1
