,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
2682,ins_21675069,M3_2,j_945557,1,Terminated,199933,200251,m_3438,1,1,81.0,93.0,0.11,0.18
2683,ins_252720990,M3_2,j_945557,1,Terminated,199931,200120,m_1674,1,1,99.0,108.0,0.08,0.13
2684,ins_712470239,M3_2,j_945557,1,Terminated,199931,200082,m_1683,1,1,91.0,99.0,0.08,0.12
2686,ins_509745030,M3_2,j_945557,1,Terminated,199932,200220,m_3100,1,1,90.0,105.0,0.11,0.18
2687,ins_676446268,M3_2,j_945557,1,Terminated,199931,200086,m_1443,1,1,92.0,101.0,0.08,0.12
2688,ins_370083217,M3_2,j_945557,1,Terminated,199931,199983,m_3553,1,1,81.0,98.0,0.04,0.06
2690,ins_82577119,M3_2,j_945557,1,Terminated,199932,200071,m_1085,1,1,92.0,103.0,0.07,0.11
2695,ins_946801252,M3_2,j_945557,1,Terminated,199931,200079,m_2944,1,1,98.0,105.0,0.08,0.11
2696,ins_171358312,M3_2,j_945557,1,Terminated,199931,199978,m_803,1,1,89.0,102.0,0.04,0.06
2697,ins_596526990,M3_2,j_945557,1,Terminated,199932,200220,m_3654,1,1,88.0,97.0,0.11,0.18
2699,ins_252702195,M3_2,j_945557,1,Terminated,199931,199982,m_3132,1,1,83.0,92.0,0.04,0.06
2701,ins_920443297,M3_2,j_945557,1,Terminated,199931,200126,m_505,1,1,88.0,98.0,0.08,0.13
2702,ins_460725042,M3_2,j_945557,1,Terminated,199931,200111,m_1534,1,1,91.0,101.0,0.08,0.13
2703,ins_163929342,M3_2,j_945557,1,Terminated,199932,200081,m_517,1,1,87.0,105.0,0.07,0.11
2704,ins_423610616,M3_2,j_945557,1,Terminated,199932,200358,m_3052,1,1,90.0,104.0,0.14,0.24
2707,ins_415412625,M3_2,j_945557,1,Terminated,199931,200125,m_3543,1,1,88.0,98.0,0.08,0.13
2711,ins_1226204755,M3_2,j_945557,1,Terminated,199932,200226,m_806,1,1,88.0,100.0,0.11,0.18
2712,ins_1226796864,M3_2,j_945557,1,Terminated,199931,200203,m_1876,1,1,91.0,100.0,0.11,0.18
2721,ins_8679334,M3_2,j_945557,1,Terminated,199931,200127,m_3562,1,1,88.0,99.0,0.08,0.13
2725,ins_1317735716,M3_2,j_945557,1,Terminated,199932,200317,m_4012,1,1,98.0,111.0,0.14,0.24
2726,ins_153812058,M3_2,j_945557,1,Terminated,199933,200265,m_274,1,1,79.0,100.0,0.11,0.18
2728,ins_926350672,M3_2,j_945557,1,Terminated,199932,200082,m_1145,1,1,88.0,113.0,0.07,0.12
2729,ins_1272752314,M3_2,j_945557,1,Terminated,199933,200370,m_935,1,1,88.0,98.0,0.14,0.24
2731,ins_326607343,M3_2,j_945557,1,Terminated,199933,200083,m_2246,1,1,87.0,100.0,0.07,0.12
2732,ins_423611159,M3_2,j_945557,1,Terminated,199932,200402,m_3525,1,1,83.0,94.0,0.14,0.24
2734,ins_479122542,M3_2,j_945557,1,Terminated,199932,200243,m_2046,1,1,83.0,96.0,0.11,0.18
2735,ins_451433798,M3_2,j_945557,1,Terminated,199932,199986,m_1023,1,1,81.0,100.0,0.04,0.06
2746,ins_683989915,M3_2,j_945557,1,Terminated,199932,200202,m_661,1,1,92.0,103.0,0.11,0.18
2747,ins_1029505658,M3_2,j_945557,1,Terminated,199933,200450,m_1279,1,1,78.0,93.0,0.14,0.24
2753,ins_542325162,M3_2,j_945557,1,Terminated,199931,200096,m_2556,1,1,84.0,96.0,0.08,0.12
2754,ins_351648918,M3_2,j_945557,1,Terminated,199932,200327,m_104,1,1,98.0,110.0,0.15,0.24
2755,ins_469011578,M3_2,j_945557,1,Terminated,199933,200388,m_1791,1,1,85.0,100.0,0.14,0.24
2756,ins_1308146942,M3_2,j_945557,1,Terminated,199931,200225,m_1654,1,1,85.0,96.0,0.11,0.18
2757,ins_184371927,M3_2,j_945557,1,Terminated,199932,200193,m_3591,1,1,97.0,102.0,0.11,0.18
2762,ins_596526464,M3_2,j_945557,1,Terminated,199932,200260,m_1621,1,1,78.0,96.0,0.11,0.18
2763,ins_651198955,M3_2,j_945557,1,Terminated,199931,200076,m_1630,1,1,97.0,102.0,0.08,0.12
2766,ins_376861187,M3_2,j_945557,1,Terminated,199932,199987,m_3918,1,1,78.0,93.0,0.04,0.06
2767,ins_676446541,M3_2,j_945557,1,Terminated,199931,200090,m_327,1,1,86.0,98.0,0.08,0.12
2768,ins_1000431494,M3_2,j_945557,1,Terminated,199931,200151,m_765,1,1,78.0,94.0,0.08,0.13
2771,ins_423611241,M3_2,j_945557,1,Terminated,199932,200360,m_576,1,1,91.0,102.0,0.14,0.24
2773,ins_1236380587,M3_2,j_945557,1,Terminated,199932,200374,m_485,1,1,87.0,101.0,0.14,0.24
2778,ins_595845625,M3_2,j_945557,1,Terminated,199931,200191,m_1871,1,1,98.0,107.0,0.11,0.18
2783,ins_1119145707,M3_2,j_945557,1,Terminated,199931,200099,m_1631,1,1,86.0,99.0,0.08,0.12
2785,ins_270291972,M3_2,j_945557,1,Terminated,199932,200359,m_3838,1,1,89.0,99.0,0.14,0.24
2786,ins_21675220,M3_2,j_945557,1,Terminated,199932,200233,m_1041,1,1,82.0,100.0,0.11,0.18
2787,ins_379384359,M3_2,j_945557,1,Terminated,199931,200100,m_1449,1,1,99.0,106.0,0.08,0.13
2788,ins_207107410,M3_2,j_945557,1,Terminated,199931,200088,m_939,1,1,90.0,101.0,0.08,0.12
2789,ins_1007671272,M3_2,j_945557,1,Terminated,199932,200096,m_1218,1,1,81.0,95.0,0.07,0.12
2790,ins_216757822,M3_2,j_945557,1,Terminated,199931,200083,m_3920,1,1,94.0,107.0,0.08,0.12
2792,ins_342259608,M3_2,j_945557,1,Terminated,199932,200327,m_3169,1,1,98.0,115.0,0.14,0.24
2794,ins_506340575,M3_2,j_945557,1,Terminated,199931,200007,m_286,1,1,97.0,109.0,0.05,0.08
2795,ins_397774876,M3_2,j_945557,1,Terminated,199932,200195,m_333,1,1,97.0,109.0,0.11,0.18
2800,ins_298036372,M3_2,j_945557,1,Terminated,199932,200166,m_2089,1,1,76.0,87.0,0.08,0.13
2801,ins_425009827,M3_2,j_945557,1,Terminated,199931,200018,m_1928,1,1,86.0,98.0,0.05,0.08
2802,ins_425010002,M3_2,j_945557,1,Terminated,199931,200021,m_897,1,1,84.0,98.0,0.05,0.08
2803,ins_17335636,M3_2,j_945557,1,Terminated,199932,200378,m_1029,1,1,88.0,100.0,0.14,0.24
2808,ins_899473783,M3_2,j_945557,1,Terminated,199931,200018,m_3396,1,1,85.0,104.0,0.05,0.08
2809,ins_72074286,M3_2,j_945557,1,Terminated,199932,200225,m_2921,1,1,86.0,100.0,0.11,0.18
2813,ins_415412711,M3_2,j_945557,1,Terminated,199931,200108,m_2855,1,1,97.0,107.0,0.08,0.13
2815,ins_764004213,M3_2,j_945557,1,Terminated,199933,200106,m_2039,1,1,77.0,89.0,0.07,0.12
2816,ins_451433722,M3_2,j_945557,1,Terminated,199931,199977,m_1258,1,1,99.0,108.0,0.04,0.06
2822,ins_534597009,M3_2,j_945557,1,Terminated,199932,200079,m_3392,1,1,89.0,103.0,0.07,0.11
2829,ins_820093857,M3_2,j_945557,1,Terminated,199931,200251,m_500,1,1,80.0,95.0,0.11,0.18
2832,ins_595845153,M3_2,j_945557,1,Terminated,199931,200222,m_1210,1,1,86.0,97.0,0.11,0.18
2834,ins_1081595626,M3_2,j_945557,1,Terminated,199931,200090,m_1187,1,1,87.0,98.0,0.08,0.11
2838,ins_702814675,M3_2,j_945557,1,Terminated,199932,200090,m_3733,1,1,87.0,100.0,0.08,0.11
2844,ins_614095811,M3_2,j_945557,1,Terminated,199931,199978,m_3480,1,1,90.0,102.0,0.04,0.06
2845,ins_1073691440,M3_2,j_945557,1,Terminated,199932,200336,m_377,1,1,96.0,111.0,0.14,0.24
2847,ins_407061843,M3_2,j_945557,1,Terminated,199931,200090,m_375,1,1,87.0,99.0,0.08,0.12
2849,ins_1037786063,M3_2,j_945557,1,Terminated,199931,200067,m_1149,1,1,98.0,108.0,0.08,0.12
2852,ins_16642793,M3_2,j_945557,1,Terminated,199932,200347,m_2498,1,1,93.0,100.0,0.14,0.24
2853,ins_676446897,M3_2,j_945557,1,Terminated,199931,200097,m_1856,1,1,84.0,104.0,0.08,0.12
2855,ins_72452004,M3_2,j_945557,1,Terminated,199933,200220,m_3664,1,1,88.0,100.0,0.11,0.18
2857,ins_982752804,M3_2,j_945557,1,Terminated,199931,200250,m_3553,1,1,81.0,100.0,0.11,0.18
2865,ins_1028133828,M3_2,j_945557,1,Terminated,199931,200091,m_805,1,1,88.0,99.0,0.08,0.12
2866,ins_489303839,M3_2,j_945557,1,Terminated,199932,200082,m_1829,1,1,87.0,100.0,0.07,0.11
2869,ins_1020226365,M3_2,j_945557,1,Terminated,199932,200369,m_380,1,1,90.0,107.0,0.14,0.24
2872,ins_786993193,M3_2,j_945557,1,Terminated,199932,199973,m_1131,1,1,96.0,101.0,0.04,0.06
2873,ins_534596772,M3_2,j_945557,1,Terminated,199933,200102,m_1465,1,1,79.0,96.0,0.07,0.12
2874,ins_550329022,M3_2,j_945557,1,Terminated,199932,200362,m_1112,1,1,91.0,102.0,0.14,0.24
2878,ins_816735991,M3_2,j_945557,1,Terminated,199932,200377,m_1042,1,1,89.0,97.0,0.14,0.24
2879,ins_1264249906,M3_2,j_945557,1,Terminated,199932,200364,m_2915,1,1,87.0,100.0,0.14,0.24
2883,ins_163930124,M3_2,j_945557,1,Terminated,199932,200058,m_974,1,1,99.0,111.0,0.07,0.11
2885,ins_1028189345,M3_2,j_945557,1,Terminated,199931,200013,m_498,1,1,89.0,98.0,0.05,0.08
2891,ins_379821204,M3_2,j_945557,1,Terminated,199931,199977,m_1117,1,1,90.0,100.0,0.04,0.06
2892,ins_72073978,M3_2,j_945557,1,Terminated,199932,200210,m_1932,1,1,91.0,105.0,0.11,0.18
2894,ins_1000430057,M3_2,j_945557,1,Terminated,199931,200115,m_1739,1,1,92.0,101.0,0.08,0.13
2895,ins_482209093,M3_2,j_945557,1,Terminated,199931,200094,m_1258,1,1,97.0,107.0,0.08,0.13
2898,ins_342258747,M3_2,j_945557,1,Terminated,199932,200381,m_3805,1,1,86.0,103.0,0.14,0.24
2899,ins_982753136,M3_2,j_945557,1,Terminated,199931,200224,m_1345,1,1,87.0,100.0,0.11,0.18
2902,ins_1272158728,M3_2,j_945557,1,Terminated,199932,200083,m_1641,1,1,92.0,106.0,0.08,0.12
2904,ins_209248639,M3_2,j_945557,1,Terminated,199933,200349,m_1534,1,1,91.0,104.0,0.14,0.24
2907,ins_298035216,M3_2,j_945557,1,Terminated,199931,200127,m_829,1,1,90.0,99.0,0.08,0.13
2910,ins_901436868,M3_2,j_945557,1,Terminated,199931,200225,m_3281,1,1,87.0,100.0,0.11,0.18
2911,ins_946801585,M3_2,j_945557,1,Terminated,199931,200085,m_1793,1,1,91.0,102.0,0.08,0.12
2917,ins_326606274,M3_2,j_945557,1,Terminated,199932,200071,m_3887,1,1,90.0,104.0,0.07,0.11
2920,ins_262304342,M3_2,j_945557,1,Terminated,199931,200016,m_3343,1,1,86.0,96.0,0.05,0.08
2921,ins_595846338,M3_2,j_945557,1,Terminated,199932,200206,m_2498,1,1,92.0,101.0,0.11,0.18
2924,ins_757790380,M3_2,j_945557,1,Terminated,199931,200098,m_1636,1,1,82.0,96.0,0.08,0.12
2925,ins_171378699,M3_2,j_945557,1,Terminated,199932,200128,m_625,1,1,86.0,99.0,0.08,0.13
2926,ins_1272758910,M3_2,j_945557,1,Terminated,199932,200387,m_3363,1,1,85.0,99.0,0.14,0.24
2930,ins_379282033,M3_2,j_945557,1,Terminated,199931,200164,m_3143,1,1,77.0,91.0,0.08,0.13
2932,ins_407069667,M3_2,j_945557,1,Terminated,199931,200099,m_2364,1,1,83.0,97.0,0.08,0.12
2936,ins_1236380495,M3_2,j_945557,1,Terminated,199932,200335,m_690,1,1,98.0,111.0,0.14,0.24
2938,ins_1182647597,M3_2,j_945557,1,Terminated,199932,200397,m_3303,1,1,86.0,99.0,0.14,0.24
2940,ins_946801420,M3_2,j_945557,1,Terminated,199931,200095,m_3444,1,1,86.0,98.0,0.08,0.11
2941,ins_1081595896,M3_2,j_945557,1,Terminated,199931,200083,m_3672,1,1,94.0,106.0,0.08,0.11
2942,ins_920443480,M3_2,j_945557,1,Terminated,199931,200115,m_1188,1,1,89.0,106.0,0.08,0.13
2943,ins_542041294,M3_2,j_945557,1,Terminated,199931,200122,m_1558,1,1,90.0,100.0,0.08,0.13
2944,ins_912627619,M3_2,j_945557,1,Terminated,199932,200382,m_561,1,1,83.0,102.0,0.14,0.24
2948,ins_262304695,M3_2,j_945557,1,Terminated,199931,200014,m_3240,1,1,90.0,101.0,0.05,0.08
2953,ins_1236389227,M3_2,j_945557,1,Terminated,199932,200399,m_1514,1,1,85.0,98.0,0.14,0.24
2954,ins_570620842,M3_2,j_945557,1,Terminated,199932,200065,m_1912,1,1,98.0,104.0,0.07,0.11
2955,ins_342045876,M3_2,j_945557,1,Terminated,199932,200385,m_22,1,1,85.0,102.0,0.14,0.24
2958,ins_898166954,M3_2,j_945557,1,Terminated,199932,200224,m_3873,1,1,87.0,98.0,0.11,0.18
2960,ins_786993111,M3_2,j_945557,1,Terminated,199932,199978,m_781,1,1,91.0,107.0,0.04,0.06
2964,ins_631696158,M3_2,j_945557,1,Terminated,199932,200335,m_377,1,1,95.0,109.0,0.14,0.24
2965,ins_1200492461,M3_2,j_945557,1,Terminated,199931,200099,m_2047,1,1,88.0,101.0,0.08,0.12
2966,ins_8660207,M3_2,j_945557,1,Terminated,199931,199982,m_1059,1,1,83.0,94.0,0.04,0.06
2967,ins_982753053,M3_2,j_945557,1,Terminated,199931,200226,m_469,1,1,87.0,102.0,0.11,0.18
2968,ins_135402852,M3_2,j_945557,1,Terminated,199931,200087,m_357,1,1,90.0,99.0,0.08,0.12
2970,ins_946856214,M3_2,j_945557,1,Terminated,199931,200015,m_3759,1,1,87.0,99.0,0.05,0.08
2976,ins_461011764,M3_2,j_945557,1,Terminated,199931,200084,m_3188,1,1,91.0,106.0,0.08,0.11
2979,ins_712470512,M3_2,j_945557,1,Terminated,199931,200077,m_2021,1,1,97.0,106.0,0.08,0.12
2981,ins_72074192,M3_2,j_945557,1,Terminated,199932,200234,m_2974,1,1,84.0,97.0,0.11,0.18
2982,ins_514523153,M3_2,j_945557,1,Terminated,199931,200233,m_2157,1,1,85.0,98.0,0.11,0.18
2984,ins_1279890324,M3_2,j_945557,1,Terminated,199932,200071,m_2133,1,1,98.0,109.0,0.07,0.11
2987,ins_615948487,M3_2,j_945557,1,Terminated,199932,200069,m_219,1,1,99.0,110.0,0.07,0.11
2988,ins_614095881,M3_2,j_945557,1,Terminated,199931,199976,m_2747,1,1,91.0,101.0,0.04,0.06
2991,ins_379447314,M3_2,j_945557,1,Terminated,199932,200119,m_1243,1,1,78.0,91.0,0.08,0.11
2992,ins_504942503,M3_2,j_945557,1,Terminated,199933,200374,m_116,1,1,89.0,104.0,0.14,0.24
2993,ins_1200492955,M3_2,j_945557,1,Terminated,199931,200129,m_704,1,1,74.0,90.0,0.08,0.12
2995,ins_290583824,M3_2,j_945557,1,Terminated,199932,200068,m_1855,1,1,93.0,104.0,0.07,0.12
2998,ins_898166581,M3_2,j_945557,1,Terminated,199932,200226,m_684,1,1,86.0,99.0,0.11,0.18
2999,ins_316495931,M3_2,j_945557,1,Terminated,199932,200228,m_3974,1,1,85.0,100.0,0.11,0.18
3001,ins_757790314,M3_2,j_945557,1,Terminated,199931,200094,m_3083,1,1,88.0,99.0,0.08,0.12
3008,ins_994709969,M3_2,j_945557,1,Terminated,199931,199983,m_3686,1,1,83.0,91.0,0.04,0.06
3010,ins_469011759,M3_2,j_945557,1,Terminated,199933,200440,m_322,1,1,80.0,98.0,0.14,0.24
3015,ins_509744831,M3_2,j_945557,1,Terminated,199932,200206,m_1499,1,1,94.0,103.0,0.11,0.18
3018,ins_928704151,M3_2,j_945557,1,Terminated,199932,200210,m_3572,1,1,90.0,107.0,0.11,0.18
3019,ins_171358554,M3_2,j_945557,1,Terminated,199931,199975,m_1582,1,1,97.0,109.0,0.04,0.06
3020,ins_379447866,M3_2,j_945557,1,Terminated,199931,200090,m_2968,1,1,92.0,150.0,0.08,0.12
3023,ins_1200440512,M3_2,j_945557,1,Terminated,199931,199977,m_1365,1,1,92.0,101.0,0.04,0.06
3024,ins_586258833,M3_2,j_945557,1,Terminated,199933,200374,m_2677,1,1,88.0,99.0,0.14,0.24
3025,ins_550329294,M3_2,j_945557,1,Terminated,199932,200378,m_485,1,1,87.0,103.0,0.14,0.24
3026,ins_1272751567,M3_2,j_945557,1,Terminated,199932,200393,m_1957,1,1,86.0,95.0,0.14,0.24
3028,ins_509744899,M3_2,j_945557,1,Terminated,199932,200221,m_388,1,1,88.0,101.0,0.11,0.18
3030,ins_623696760,M3_2,j_945557,1,Terminated,199931,200009,m_402,1,1,90.0,105.0,0.05,0.08
3031,ins_911162665,M3_2,j_945557,1,Terminated,199931,200129,m_1794,1,1,87.0,102.0,0.08,0.13
3032,ins_506340906,M3_2,j_945557,1,Terminated,199931,200013,m_923,1,1,89.0,102.0,0.05,0.08
3035,ins_209248480,M3_2,j_945557,1,Terminated,199933,200447,m_321,1,1,78.0,94.0,0.14,0.24
3036,ins_1316430183,M3_2,j_945557,1,Terminated,199931,200012,m_3024,1,1,90.0,104.0,0.05,0.08
3041,ins_458876707,M3_2,j_945557,1,Terminated,199932,200421,m_2262,1,1,81.0,100.0,0.14,0.24
3048,ins_351649120,M3_2,j_945557,1,Terminated,199932,200364,m_3100,1,1,91.0,105.0,0.14,0.24
3051,ins_614096282,M3_2,j_945557,1,Terminated,199931,199985,m_2423,1,1,81.0,90.0,0.04,0.06
3052,ins_1272761366,M3_2,j_945557,1,Terminated,199932,200366,m_2103,1,1,92.0,104.0,0.14,0.24
3053,ins_994729295,M3_2,j_945557,1,Terminated,199932,199985,m_481,1,1,79.0,99.0,0.04,0.06
3056,ins_376856950,M3_2,j_945557,1,Terminated,199931,199981,m_1925,1,1,85.0,96.0,0.04,0.06
3057,ins_469010749,M3_2,j_945557,1,Terminated,199933,200501,m_1515,1,1,73.0,90.0,0.14,0.24
3061,ins_461011850,M3_2,j_945557,1,Terminated,199931,200078,m_538,1,1,97.0,110.0,0.08,0.11
3062,ins_1308147412,M3_2,j_945557,1,Terminated,199931,200220,m_1361,1,1,87.0,100.0,0.11,0.18
3064,ins_757782308,M3_2,j_945557,1,Terminated,199931,200090,m_1697,1,1,89.0,103.0,0.08,0.12
3067,ins_1281748194,M3_2,j_945557,1,Terminated,199931,200096,m_670,1,1,84.0,96.0,0.07,0.11
3068,ins_125750994,M3_2,j_945557,1,Terminated,199931,200077,m_2770,1,1,99.0,102.0,0.08,0.12
3069,ins_122182634,M3_2,j_945557,1,Terminated,199932,200209,m_2753,1,1,91.0,109.0,0.11,0.18
3070,ins_1119145535,M3_2,j_945557,1,Terminated,199931,200097,m_2273,1,1,88.0,98.0,0.08,0.12
3078,ins_1073692570,M3_2,j_945557,1,Terminated,199933,200426,m_654,1,1,80.0,100.0,0.14,0.24
3080,ins_1034902452,M3_2,j_945557,1,Terminated,199931,200099,m_440,1,1,86.0,97.0,0.08,0.12
3083,ins_1063484014,M3_2,j_945557,1,Terminated,199932,200203,m_2078,1,1,97.0,107.0,0.11,0.18
3084,ins_216694451,M3_2,j_945557,1,Terminated,199931,200102,m_1531,1,1,99.0,107.0,0.08,0.13
3086,ins_920443390,M3_2,j_945557,1,Terminated,199931,200117,m_2806,1,1,92.0,99.0,0.08,0.13
3087,ins_376855509,M3_2,j_945557,1,Terminated,199931,199974,m_3744,1,1,97.0,111.0,0.04,0.06
3088,ins_342258828,M3_2,j_945557,1,Terminated,199933,200439,m_2115,1,1,76.0,96.0,0.14,0.24
3089,ins_948169069,M3_2,j_945557,1,Terminated,199932,200357,m_1407,1,1,91.0,108.0,0.14,0.24
3090,ins_153432519,M3_2,j_945557,1,Terminated,199932,200198,m_3187,1,1,92.0,103.0,0.11,0.18
3091,ins_614114738,M3_2,j_945557,1,Terminated,199931,200084,m_701,1,1,96.0,103.0,0.08,0.12
3092,ins_425009476,M3_2,j_945557,1,Terminated,199931,200015,m_1773,1,1,87.0,100.0,0.05,0.08
3093,ins_595845231,M3_2,j_945557,1,Terminated,199931,200248,m_3553,1,1,80.0,98.0,0.11,0.18
3095,ins_235162377,M3_2,j_945557,1,Terminated,199932,200219,m_1127,1,1,88.0,133.0,0.11,0.18
3097,ins_1119145791,M3_2,j_945557,1,Terminated,199931,200107,m_1080,1,1,82.0,95.0,0.08,0.12
3098,ins_1119145263,M3_2,j_945557,1,Terminated,199931,200076,m_270,1,1,99.0,106.0,0.08,0.11
