,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
238,ins_1002828329,M1,j_1081689,1,Terminated,264732,264990,m_1135,1,1,94.0,216.0,0.65,1.01
239,ins_556178604,M1,j_1081689,1,Terminated,264730,264926,m_1444,1,1,98.0,225.0,0.57,0.96
240,ins_885751617,M1,j_1081689,1,Terminated,264730,264951,m_3622,1,1,91.0,292.0,0.58,0.99
241,ins_174014909,M1,j_1081689,1,Terminated,264733,264975,m_1818,1,1,91.0,234.0,0.6,1.0
242,ins_273189006,M1,j_1081689,1,Terminated,264733,264971,m_2211,1,1,89.0,230.0,0.6,1.0
243,ins_458484708,M1,j_1081689,1,Terminated,264733,264945,m_1410,1,1,91.0,220.0,0.56,0.97
244,ins_37356299,M1,j_1081689,1,Terminated,264753,264994,m_3836,1,1,89.0,267.0,0.62,1.0
245,ins_703624280,M1,j_1081689,1,Terminated,264733,264994,m_2273,1,1,91.0,312.0,0.64,1.01
246,ins_878682941,M1,j_1081689,1,Terminated,264730,264954,m_2591,1,1,89.0,329.0,0.56,0.99
247,ins_1279480469,M1,j_1081689,1,Terminated,264733,265009,m_2772,1,1,93.0,277.0,0.67,1.02
248,ins_1090372514,M1,j_1081689,1,Terminated,264922,264961,m_3329,1,1,84.0,175.0,0.99,1.0
249,ins_386139982,M1,j_1081689,1,Terminated,264948,264998,m_1166,1,1,83.0,154.0,1.0,1.01
250,ins_577322349,M1,j_1081689,1,Terminated,264733,264979,m_1910,1,1,89.0,262.0,0.6,1.0
251,ins_696294572,M1,j_1081689,1,Terminated,264730,264948,m_2321,1,1,89.0,302.0,0.55,0.99
252,ins_694873771,M1,j_1081689,1,Terminated,264733,264987,m_3098,1,1,87.0,305.0,0.6,1.0
253,ins_453774739,M1,j_1081689,1,Terminated,264730,264984,m_241,1,1,89.0,290.0,0.62,1.0
254,ins_693600952,M1,j_1081689,1,Terminated,264934,264969,m_2229,1,1,92.0,180.0,1.0,1.01
255,ins_409307125,M1,j_1081689,1,Terminated,264730,264985,m_2691,1,1,87.0,197.0,0.59,1.0
256,ins_1266521980,M1,j_1081689,1,Terminated,264733,264752,m_2238,1,1,88.0,220.0,0.06,0.07
257,ins_657336033,M1,j_1081689,1,Terminated,264733,264972,m_652,1,1,83.0,220.0,0.57,0.99
258,ins_680062096,M1,j_1081689,1,Terminated,264949,264984,m_918,1,1,93.0,173.0,1.01,1.01
259,ins_1260342699,M1,j_1081689,1,Terminated,264732,264962,m_492,1,1,99.0,319.0,0.62,1.0
260,ins_1152466018,M1,j_1081689,1,Terminated,264731,264973,m_1094,1,1,92.0,249.0,0.6,1.0
261,ins_652997216,M1,j_1081689,1,Terminated,264730,264982,m_776,1,1,96.0,297.0,0.65,1.01
262,ins_199752820,M1,j_1081689,1,Terminated,264730,264962,m_453,1,1,95.0,321.0,0.61,1.0
263,ins_1171753754,M1,j_1081689,1,Terminated,264923,264961,m_263,1,1,95.0,156.0,1.0,1.0
264,ins_820893735,M1,j_1081689,1,Terminated,264730,264963,m_3740,1,1,97.0,248.0,0.61,1.0
265,ins_409308056,M1,j_1081689,1,Terminated,264730,264967,m_3946,1,1,91.0,351.0,0.61,1.0
266,ins_1179031653,M1,j_1081689,1,Terminated,264730,264970,m_2028,1,1,94.0,217.0,0.6,1.0
267,ins_653838806,M1,j_1081689,1,Terminated,264730,264963,m_2909,1,1,98.0,218.0,0.62,1.0
268,ins_1240065604,M1,j_1081689,1,Terminated,264945,264981,m_3961,1,1,87.0,160.0,1.01,1.01
269,ins_1240051547,M1,j_1081689,1,Terminated,264733,264954,m_80,1,1,90.0,291.0,0.57,0.99
270,ins_1239449555,M1,j_1081689,1,Terminated,264730,264959,m_3820,1,1,90.0,261.0,0.58,1.0
271,ins_506192575,M1,j_1081689,1,Terminated,264730,264956,m_3879,1,1,99.0,269.0,0.61,1.0
272,ins_315113238,M1,j_1081689,1,Terminated,264733,264965,m_1129,1,1,97.0,245.0,0.61,1.0
273,ins_426735395,M1,j_1081689,1,Terminated,264733,265015,m_3580,1,1,84.0,321.0,0.69,1.0
274,ins_245681041,M1,j_1081689,1,Terminated,264749,264959,m_2889,1,1,100.0,280.0,0.63,1.01
275,ins_1094340687,M1,j_1081689,1,Terminated,264730,264936,m_2035,1,1,92.0,257.0,0.55,0.96
276,ins_1330473653,M1,j_1081689,1,Terminated,264949,264988,m_1881,1,1,82.0,154.0,1.0,1.01
277,ins_523701660,M1,j_1081689,1,Terminated,264730,264956,m_2774,1,1,96.0,252.0,0.61,1.0
278,ins_839180268,M1,j_1081689,1,Terminated,264733,264997,m_2419,1,1,85.0,332.0,0.61,1.0
279,ins_682771970,M1,j_1081689,1,Terminated,264732,264955,m_2873,1,1,99.0,302.0,0.62,1.0
280,ins_538431593,M1,j_1081689,1,Terminated,264940,264983,m_2776,1,1,86.0,150.0,0.99,1.01
281,ins_166851388,M1,j_1081689,1,Terminated,264936,264975,m_2064,1,1,91.0,162.0,1.0,1.01
282,ins_166851663,M1,j_1081689,1,Terminated,264937,264974,m_2448,1,1,91.0,213.0,1.0,1.01
283,ins_425989774,M1,j_1081689,1,Terminated,264730,264968,m_3884,1,1,93.0,238.0,0.61,1.0
284,ins_682236814,M1,j_1081689,1,Terminated,264749,264983,m_3873,1,1,89.0,318.0,0.63,1.01
285,ins_50372604,M1,j_1081689,1,Terminated,264733,264927,m_3167,1,1,98.0,245.0,0.57,0.97
286,ins_129227755,M1,j_1081689,1,Terminated,264733,264974,m_79,1,1,92.0,306.0,0.61,1.0
287,ins_1005319995,M1,j_1081689,1,Terminated,264730,264936,m_1123,1,1,100.0,278.0,0.57,0.99
288,ins_913320511,M1,j_1081689,1,Terminated,264732,264973,m_730,1,1,87.0,306.0,0.58,0.99
289,ins_1063759540,M1,j_1081689,1,Terminated,264733,265005,m_2356,1,1,84.0,227.0,0.6,1.0
290,ins_571186279,M1,j_1081689,1,Terminated,264732,264972,m_2867,1,1,91.0,266.0,0.61,1.0
291,ins_177730865,M1,j_1081689,1,Terminated,264730,264948,m_749,1,1,88.0,222.0,0.54,0.97
292,ins_304404133,M1,j_1081689,1,Terminated,264733,264945,m_3083,1,1,92.0,230.0,0.55,0.99
293,ins_19234192,M1,j_1081689,1,Terminated,264733,264976,m_3681,1,1,90.0,235.0,0.61,1.0
294,ins_373272750,M1,j_1081689,1,Terminated,264733,264983,m_3503,1,1,89.0,273.0,0.62,1.0
295,ins_734366156,M1,j_1081689,1,Terminated,264730,264923,m_2032,1,1,98.0,246.0,0.56,0.96
296,ins_491160812,M1,j_1081689,1,Terminated,264733,264983,m_2520,1,1,89.0,312.0,0.61,1.0
297,ins_828897364,M1,j_1081689,1,Terminated,264955,264993,m_234,1,1,96.0,150.0,1.01,1.01
298,ins_936296715,M1,j_1081689,1,Terminated,264731,264952,m_2616,1,1,99.0,287.0,0.61,1.0
299,ins_1313801357,M1,j_1081689,1,Terminated,264730,264980,m_3004,1,1,90.0,315.0,0.61,1.0
300,ins_483471905,M1,j_1081689,1,Terminated,264955,264987,m_1152,1,1,94.0,168.0,1.01,1.02
301,ins_549983784,M1,j_1081689,1,Terminated,264730,264974,m_2509,1,1,91.0,295.0,0.6,1.0
302,ins_827096487,M1,j_1081689,1,Terminated,264732,265008,m_2720,1,1,83.0,303.0,0.65,1.0
303,ins_512841711,M1,j_1081689,1,Terminated,264730,264941,m_1342,1,1,91.0,220.0,0.54,0.96
304,ins_385751524,M1,j_1081689,1,Terminated,264733,264933,m_1714,1,1,97.0,302.0,0.55,0.99
305,ins_207853387,M1,j_1081689,1,Terminated,264732,264963,m_1141,1,1,97.0,300.0,0.61,1.0
306,ins_1164557789,M1,j_1081689,1,Terminated,264733,264981,m_300,1,1,90.0,236.0,0.6,1.0
307,ins_388820770,M1,j_1081689,1,Terminated,264730,264956,m_3998,1,1,101.0,305.0,0.6,1.0
308,ins_1307813873,M1,j_1081689,1,Terminated,264733,264985,m_2072,1,1,89.0,289.0,0.61,1.0
309,ins_143285150,M1,j_1081689,1,Terminated,264730,264975,m_1171,1,1,93.0,267.0,0.62,1.0
310,ins_1067320752,M1,j_1081689,1,Terminated,264731,264934,m_48,1,1,94.0,277.0,0.55,0.97
311,ins_360437357,M1,j_1081689,1,Terminated,264730,264973,m_1809,1,1,98.0,327.0,0.65,1.01
312,ins_1343506017,M1,j_1081689,1,Terminated,264730,264924,m_1445,1,1,98.0,225.0,0.55,0.96
313,ins_950913618,M1,j_1081689,1,Terminated,264733,264961,m_2531,1,1,98.0,258.0,0.63,1.0
314,ins_67130331,M1,j_1081689,1,Terminated,264954,265085,m_3607,1,1,26.0,185.0,1.0,1.0
315,ins_2577950,M1,j_1081689,1,Terminated,264730,264991,m_2314,1,1,87.0,267.0,0.62,1.0
316,ins_316535020,M1,j_1081689,1,Terminated,264933,264968,m_1803,1,1,93.0,170.0,1.0,1.01
317,ins_399713340,M1,j_1081689,1,Terminated,264731,264956,m_1401,1,1,97.0,239.0,0.6,1.0
318,ins_1348736228,M1,j_1081689,1,Terminated,264730,264940,m_1625,1,1,92.0,234.0,0.54,0.96
319,ins_1184715599,M1,j_1081689,1,Terminated,264733,264979,m_807,1,1,91.0,351.0,0.6,1.0
320,ins_168888237,M1,j_1081689,1,Terminated,264730,264945,m_3324,1,1,96.0,323.0,0.58,1.0
321,ins_242985989,M1,j_1081689,1,Terminated,264732,264972,m_1509,1,1,95.0,243.0,0.6,1.0
322,ins_810919597,M1,j_1081689,1,Terminated,264733,264989,m_526,1,1,92.0,218.0,0.64,1.01
323,ins_467247118,M1,j_1081689,1,Terminated,264730,264945,m_3922,1,1,94.0,243.0,0.57,0.99
324,ins_997606931,M1,j_1081689,1,Terminated,264932,264974,m_18,1,1,89.0,189.0,1.0,1.01
325,ins_290170409,M1,j_1081689,1,Terminated,264732,264960,m_366,1,1,94.0,290.0,0.6,1.0
326,ins_207211096,M1,j_1081689,1,Terminated,264730,264968,m_3925,1,1,99.0,266.0,0.65,1.01
327,ins_365578776,M1,j_1081689,1,Terminated,264939,264982,m_2260,1,1,83.0,171.0,1.0,1.0
328,ins_778509906,M1,j_1081689,1,Terminated,264733,264752,m_3323,1,1,87.0,218.0,0.06,0.07
329,ins_141865971,M1,j_1081689,1,Terminated,264731,264930,m_3728,1,1,96.0,327.0,0.55,0.98
330,ins_1257025452,M1,j_1081689,1,Terminated,264730,264918,m_3411,1,1,101.0,249.0,0.55,0.99
331,ins_1286551286,M1,j_1081689,1,Terminated,264730,264945,m_2553,1,1,91.0,234.0,0.55,1.0
332,ins_1042239823,M1,j_1081689,1,Terminated,264940,264981,m_1661,1,1,83.0,149.0,0.99,1.0
333,ins_728037596,M1,j_1081689,1,Terminated,264733,264966,m_920,1,1,94.0,330.0,0.61,1.0
334,ins_1085585920,M1,j_1081689,1,Terminated,264730,264957,m_1719,1,1,93.0,238.0,0.58,1.0
335,ins_295117293,M1,j_1081689,1,Terminated,264733,264966,m_1788,1,1,81.0,211.0,0.56,0.97
336,ins_441552619,M1,j_1081689,1,Terminated,264733,264967,m_2999,1,1,92.0,311.0,0.61,1.0
337,ins_1192974089,M1,j_1081689,1,Terminated,264730,264981,m_3648,1,1,93.0,222.0,0.61,1.0
338,ins_842124590,M1,j_1081689,1,Terminated,264951,264985,m_838,1,1,86.0,134.0,1.0,1.01
339,ins_200056129,M1,j_1081689,1,Terminated,264754,264977,m_349,1,1,95.0,237.0,0.61,1.0
340,ins_779129044,M1,j_1081689,1,Terminated,264953,264988,m_86,1,1,88.0,225.0,1.0,1.01
341,ins_1088533500,M1,j_1081689,1,Terminated,264730,264956,m_1320,1,1,97.0,244.0,0.62,1.0
342,ins_285674670,M1,j_1081689,1,Terminated,264957,265080,m_3364,1,1,21.0,308.0,1.0,1.01
343,ins_162232749,M1,j_1081689,1,Terminated,264733,265007,m_160,1,1,91.0,226.0,0.65,1.01
344,ins_662947657,M1,j_1081689,1,Terminated,264733,264974,m_3128,1,1,92.0,304.0,0.61,1.0
345,ins_752098175,M1,j_1081689,1,Terminated,264948,264979,m_1401,1,1,93.0,148.0,1.01,1.01
346,ins_1044758353,M1,j_1081689,1,Terminated,264750,264975,m_3005,1,1,92.0,298.0,0.62,1.0
347,ins_981560763,M1,j_1081689,1,Terminated,264951,264994,m_197,1,1,91.0,181.0,1.01,1.02
348,ins_174015208,M1,j_1081689,1,Terminated,264732,264983,m_932,1,1,88.0,286.0,0.6,1.0
349,ins_679484541,M1,j_1081689,1,Terminated,264939,264979,m_186,1,1,87.0,168.0,1.0,1.01
350,ins_1198169831,M1,j_1081689,1,Terminated,264730,264963,m_1744,1,1,98.0,247.0,0.61,1.0
351,ins_1073198655,M1,j_1081689,1,Terminated,264948,265103,m_875,1,1,34.0,138.0,1.01,1.02
352,ins_396460667,M1,j_1081689,1,Terminated,264730,265087,m_1631,1,1,62.0,350.0,0.73,1.0
353,ins_1271240366,M1,j_1081689,1,Terminated,264730,264968,m_3392,1,1,92.0,290.0,0.6,1.0
354,ins_1063759875,M1,j_1081689,1,Terminated,264733,264960,m_1757,1,1,95.0,286.0,0.59,1.0
355,ins_141722751,M1,j_1081689,1,Terminated,264730,264938,m_81,1,1,92.0,197.0,0.54,0.97
356,ins_151180554,M1,j_1081689,1,Terminated,264952,264989,m_2168,1,1,92.0,223.0,0.99,1.01
357,ins_556179209,M1,j_1081689,1,Terminated,264733,264752,m_790,1,1,90.0,241.0,0.06,0.07
358,ins_398056467,M1,j_1081689,1,Terminated,264730,264960,m_4012,1,1,98.0,236.0,0.62,1.01
359,ins_983020909,M1,j_1081689,1,Terminated,264733,264966,m_1932,1,1,94.0,264.0,0.61,1.0
360,ins_760800540,M1,j_1081689,1,Terminated,264951,264988,m_552,1,1,87.0,141.0,1.0,1.01
361,ins_888351110,M1,j_1081689,1,Terminated,264955,264980,m_2745,1,1,87.0,158.0,1.01,1.01
362,ins_258992516,M1,j_1081689,1,Terminated,264730,264928,m_2697,1,1,96.0,239.0,0.56,0.96
363,ins_251972667,M1,j_1081689,1,Terminated,264730,264991,m_456,1,1,92.0,324.0,0.65,1.01
364,ins_1164557707,M1,j_1081689,1,Terminated,264730,264972,m_1528,1,1,90.0,271.0,0.6,1.0
365,ins_117360868,M1,j_1081689,1,Terminated,264730,264970,m_149,1,1,90.0,269.0,0.6,1.0
366,ins_1208135192,M1,j_1081689,1,Terminated,264733,264962,m_2868,1,1,97.0,246.0,0.61,1.0
367,ins_1068643537,M1,j_1081689,1,Terminated,264730,264975,m_146,1,1,89.0,242.0,0.59,1.0
368,ins_656628659,M1,j_1081689,1,Terminated,264944,264987,m_2517,1,1,87.0,164.0,1.0,1.0
369,ins_723372076,M1,j_1081689,1,Terminated,264957,264983,m_1816,1,1,88.0,168.0,1.0,1.01
370,ins_914703943,M1,j_1081689,1,Terminated,264945,264984,m_2949,1,1,84.0,211.0,0.99,1.01
371,ins_10773405,M1,j_1081689,1,Terminated,264948,264984,m_1410,1,1,93.0,199.0,0.99,1.01
372,ins_712802965,M1,j_1081689,1,Terminated,264753,264987,m_1281,1,1,86.0,194.0,0.63,1.0
373,ins_229931995,M1,j_1081689,1,Terminated,264953,264990,m_1699,1,1,85.0,133.0,1.0,1.0
374,ins_17667939,M1,j_1081689,1,Terminated,264732,264960,m_3448,1,1,97.0,298.0,0.6,1.0
375,ins_976458903,M1,j_1081689,1,Terminated,264730,264923,m_671,1,1,99.0,242.0,0.55,0.99
376,ins_694873575,M1,j_1081689,1,Terminated,264733,264972,m_1202,1,1,92.0,291.0,0.6,1.0
377,ins_587507281,M1,j_1081689,1,Terminated,264730,264948,m_2139,1,1,99.0,251.0,0.59,1.0
378,ins_1116429833,M1,j_1081689,1,Terminated,264733,264957,m_3610,1,1,98.0,317.0,0.6,1.0
379,ins_908437137,M1,j_1081689,1,Terminated,264730,264952,m_3496,1,1,97.0,317.0,0.6,1.0
380,ins_619184159,M1,j_1081689,1,Terminated,264944,264986,m_2573,1,1,86.0,152.0,1.0,1.0
381,ins_744132453,M1,j_1081689,1,Terminated,264730,264978,m_2140,1,1,90.0,241.0,0.61,1.01
382,ins_220559964,M1,j_1081689,1,Terminated,264730,265001,m_1822,1,1,89.0,263.0,0.65,1.01
383,ins_536843373,M1,j_1081689,1,Terminated,264730,265007,m_736,1,1,83.0,233.0,0.61,1.0
384,ins_1025427051,M1,j_1081689,1,Terminated,264952,264983,m_3206,1,1,93.0,171.0,1.01,1.01
385,ins_219332255,M1,j_1081689,1,Terminated,264730,264955,m_1871,1,1,99.0,295.0,0.61,1.0
386,ins_1035147129,M1,j_1081689,1,Terminated,264730,264966,m_3633,1,1,91.0,313.0,0.6,1.0
387,ins_958836808,M1,j_1081689,1,Terminated,264942,264980,m_296,1,1,90.0,201.0,1.0,1.01
388,ins_997607245,M1,j_1081689,1,Terminated,264933,264975,m_3011,1,1,87.0,151.0,1.0,1.01
389,ins_51057808,M1,j_1081689,1,Terminated,264730,264932,m_2328,1,1,97.0,251.0,0.56,0.97
390,ins_1185834441,M1,j_1081689,1,Terminated,264953,264993,m_971,1,1,92.0,333.0,0.99,1.01
391,ins_739563316,M1,j_1081689,1,Terminated,264730,264956,m_2634,1,1,97.0,230.0,0.61,1.0
392,ins_953735004,M1,j_1081689,1,Terminated,264730,264985,m_288,1,1,89.0,220.0,0.61,1.0
393,ins_765637365,M1,j_1081689,1,Terminated,264929,264967,m_1397,1,1,93.0,216.0,1.0,1.01
394,ins_1327226319,M1,j_1081689,1,Terminated,264732,264949,m_1974,1,1,99.0,294.0,0.61,1.0
395,ins_1321414476,M1,j_1081689,1,Terminated,264733,264950,m_1319,1,1,92.0,297.0,0.56,0.99
396,ins_1299628620,M1,j_1081689,1,Terminated,264733,264995,m_1695,1,1,89.0,262.0,0.64,1.01
397,ins_63061194,M1,j_1081689,1,Terminated,264730,264986,m_2216,1,1,88.0,330.0,0.6,1.0
398,ins_782405486,M1,j_1081689,1,Terminated,264730,264953,m_3229,1,1,97.0,228.0,0.61,1.0
399,ins_791077584,M1,j_1081689,1,Terminated,264733,264975,m_1968,1,1,93.0,321.0,0.61,1.0
400,ins_792576813,M1,j_1081689,1,Terminated,264733,264983,m_686,1,1,88.0,235.0,0.61,1.0
401,ins_800745469,M1,j_1081689,1,Terminated,264750,264972,m_2387,1,1,97.0,337.0,0.63,1.0
402,ins_802681498,M1,j_1081689,1,Terminated,264730,265007,m_1536,1,1,89.0,297.0,0.65,1.01
403,ins_805562262,M1,j_1081689,1,Terminated,264730,264961,m_1189,1,1,89.0,235.0,0.59,1.0
404,ins_1240126779,M1,j_1081689,1,Terminated,264947,264982,m_2631,1,1,93.0,259.0,0.99,1.01
405,ins_1240126222,M1,j_1081689,1,Terminated,264946,264983,m_2648,1,1,89.0,190.0,1.0,1.01
406,ins_173633046,M1,j_1081689,1,Terminated,264730,264953,m_185,1,1,99.0,319.0,0.61,1.0
407,ins_833060550,M1,j_1081689,1,Terminated,264733,264993,m_2093,1,1,82.0,261.0,0.59,1.0
408,ins_202872591,M1,j_1081689,1,Terminated,264939,264975,m_1918,1,1,89.0,160.0,1.0,1.01
409,ins_1184331729,M1,j_1081689,1,Terminated,264733,264940,m_3032,1,1,94.0,224.0,0.54,0.99
410,ins_1346049501,M1,j_1081689,1,Terminated,264730,264962,m_1424,1,1,97.0,289.0,0.61,1.0
411,ins_622646650,M1,j_1081689,1,Terminated,264732,264994,m_365,1,1,85.0,228.0,0.6,1.0
412,ins_1136278986,M1,j_1081689,1,Terminated,264733,264973,m_716,1,1,90.0,235.0,0.61,1.0
413,ins_595584070,M1,j_1081689,1,Terminated,264730,264973,m_2614,1,1,90.0,312.0,0.61,1.0
414,ins_860461900,M1,j_1081689,1,Terminated,264952,264987,m_3731,1,1,88.0,170.0,1.0,1.01
415,ins_304545442,M1,j_1081689,1,Terminated,264730,264938,m_2034,1,1,94.0,314.0,0.55,0.99
416,ins_564873521,M1,j_1081689,1,Terminated,264733,264928,m_1875,1,1,100.0,276.0,0.57,0.99
417,ins_334516097,M1,j_1081689,1,Terminated,264733,264989,m_1283,1,1,86.0,206.0,0.6,1.0
418,ins_335779438,M1,j_1081689,1,Terminated,264733,264986,m_2292,1,1,89.0,288.0,0.62,1.0
419,ins_1063077205,M1,j_1081689,1,Terminated,264932,264970,m_1841,1,1,87.0,133.0,1.0,1.01
420,ins_897033624,M1,j_1081689,1,Terminated,264730,265032,m_3280,1,1,65.0,237.0,0.69,0.97
421,ins_384462843,M1,j_1081689,1,Terminated,264733,264956,m_52,1,1,100.0,297.0,0.59,1.0
422,ins_412858971,M1,j_1081689,1,Terminated,264732,264751,m_3755,1,1,85.0,225.0,0.06,0.07
423,ins_522869716,M1,j_1081689,1,Terminated,264730,265154,m_3635,1,1,57.0,210.0,0.78,1.01
424,ins_441784540,M1,j_1081689,1,Terminated,264730,264988,m_1681,1,1,88.0,247.0,0.61,1.0
425,ins_441784699,M1,j_1081689,1,Terminated,264730,264972,m_866,1,1,92.0,224.0,0.62,1.0
426,ins_1341719163,M1,j_1081689,1,Terminated,264730,264967,m_552,1,1,91.0,244.0,0.61,1.0
427,ins_452565834,M1,j_1081689,1,Terminated,264733,264957,m_3144,1,1,96.0,244.0,0.61,0.99
428,ins_813802008,M1,j_1081689,1,Terminated,264730,264933,m_1704,1,1,98.0,309.0,0.55,0.99
429,ins_293821751,M1,j_1081689,1,Terminated,264944,264974,m_2295,1,1,94.0,164.0,1.0,1.01
430,ins_1336817687,M1,j_1081689,1,Terminated,264730,264984,m_584,1,1,96.0,226.0,0.65,1.01
431,ins_714149858,M1,j_1081689,1,Terminated,264730,264937,m_199,1,1,93.0,305.0,0.55,0.99
432,ins_1336817847,M1,j_1081689,1,Terminated,264730,264980,m_1745,1,1,89.0,285.0,0.62,1.0
433,ins_829125143,M1,j_1081689,1,Terminated,264730,264948,m_538,1,1,99.0,232.0,0.59,1.0
434,ins_831987788,M1,j_1081689,1,Terminated,264730,264933,m_383,1,1,97.0,241.0,0.52,0.97
435,ins_51058400,M1,j_1081689,1,Terminated,264730,264956,m_3862,1,1,86.0,203.0,0.56,0.97
436,ins_1104461464,M1,j_1081689,1,Terminated,264952,264984,m_3159,1,1,93.0,192.0,1.01,1.01
437,ins_47870658,M1,j_1081689,1,Terminated,264730,264974,m_3512,1,1,92.0,293.0,0.6,1.0
438,ins_984481192,M1,j_1081689,1,Terminated,264733,264979,m_3634,1,1,87.0,253.0,0.61,1.0
439,ins_1332110307,M1,j_1081689,1,Terminated,264730,264973,m_1563,1,1,93.0,344.0,0.61,1.0
440,ins_751726879,M1,j_1081689,1,Terminated,264730,264937,m_1639,1,1,98.0,242.0,0.58,1.0
441,ins_235732285,M1,j_1081689,1,Terminated,264730,264935,m_409,1,1,96.0,228.0,0.56,0.96
442,ins_1190524715,M1,j_1081689,1,Terminated,264730,264952,m_3668,1,1,98.0,215.0,0.62,1.0
443,ins_279082236,M1,j_1081689,1,Terminated,264733,264981,m_1984,1,1,89.0,249.0,0.61,1.0
444,ins_329530627,M1,j_1081689,1,Terminated,264937,264978,m_3803,1,1,84.0,155.0,0.99,1.0
445,ins_760800457,M1,j_1081689,1,Terminated,264952,264990,m_2450,1,1,90.0,138.0,1.01,1.02
446,ins_181256362,M1,j_1081689,1,Terminated,264733,264952,m_4011,1,1,100.0,318.0,0.61,1.0
447,ins_947003622,M1,j_1081689,1,Terminated,264733,264989,m_1055,1,1,86.0,226.0,0.61,1.0
448,ins_739563925,M1,j_1081689,1,Terminated,264730,264961,m_907,1,1,96.0,238.0,0.6,1.0
449,ins_646183337,M1,j_1081689,1,Terminated,264955,264988,m_4011,1,1,91.0,166.0,1.01,1.01
450,ins_574907688,M1,j_1081689,1,Terminated,264956,264984,m_411,1,1,85.0,163.0,1.0,1.0
451,ins_5217990,M1,j_1081689,1,Terminated,264957,264980,m_3399,1,1,93.0,198.0,1.0,1.01
452,ins_223225858,M1,j_1081689,1,Terminated,264730,264940,m_1683,1,1,93.0,352.0,0.57,0.99
453,ins_1145138735,M1,j_1081689,1,Terminated,264730,264980,m_3659,1,1,89.0,211.0,0.61,1.0
454,ins_170322430,M1,j_1081689,1,Terminated,264733,265017,m_3505,1,1,87.0,241.0,0.66,1.01
