,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
116,ins_1019100841,M5_4,j_1274904,1,Terminated,386335,386794,m_638,1,1,87.0,144.0,0.08,0.11
117,ins_22600097,M5_4,j_1274904,1,Terminated,386336,386733,m_3965,1,1,96.0,149.0,0.08,0.11
119,ins_292225858,M5_4,j_1274904,1,Terminated,386336,386749,m_2106,1,1,93.0,135.0,0.08,0.11
120,ins_1191998676,M5_4,j_1274904,1,Terminated,386336,386829,m_3634,1,1,80.0,143.0,0.08,0.11
121,ins_828862605,M5_4,j_1274904,1,Terminated,386336,386842,m_703,1,1,78.0,127.0,0.08,0.12
122,ins_1172520710,M5_4,j_1274904,1,Terminated,386336,386766,m_1112,1,1,90.0,140.0,0.08,0.12
123,ins_469170851,M5_4,j_1274904,1,Terminated,386335,386740,m_104,1,1,93.0,166.0,0.09,0.12
124,ins_555192230,M5_4,j_1274904,1,Terminated,386334,386730,m_3351,1,1,94.0,169.0,0.08,0.11
125,ins_1110920829,M5_4,j_1274904,1,Terminated,386335,386764,m_3407,1,1,90.0,140.0,0.08,0.11
126,ins_1223313357,M5_4,j_1274904,1,Terminated,386335,386708,m_3484,1,1,98.0,176.0,0.08,0.11
127,ins_737941531,M5_4,j_1274904,1,Terminated,386336,386921,m_706,1,1,73.0,115.0,0.09,0.12
130,ins_469171272,M5_4,j_1274904,1,Terminated,386336,386833,m_2619,1,1,79.0,115.0,0.08,0.11
131,ins_473885145,M5_4,j_1274904,1,Terminated,386335,386790,m_110,1,1,87.0,135.0,0.09,0.12
132,ins_306475920,M5_4,j_1274904,1,Terminated,386336,386834,m_444,1,1,79.0,126.0,0.09,0.12
133,ins_591198623,M5_4,j_1274904,1,Terminated,386336,386805,m_1512,1,1,83.0,125.0,0.08,0.11
134,ins_22603457,M5_4,j_1274904,1,Terminated,386336,386807,m_1441,1,1,84.0,133.0,0.08,0.11
135,ins_1316894290,M5_4,j_1274904,1,Terminated,386336,387044,m_420,1,1,60.0,112.0,0.08,0.11
136,ins_66912396,M5_4,j_1274904,1,Terminated,386336,386800,m_734,1,1,84.0,131.0,0.08,0.11
137,ins_1154825654,M5_4,j_1274904,1,Terminated,386335,386779,m_1409,1,1,88.0,138.0,0.09,0.12
140,ins_229847460,M5_4,j_1274904,1,Terminated,386335,386710,m_3580,1,1,95.0,135.0,0.08,0.11
141,ins_21597312,M5_4,j_1274904,1,Terminated,386335,386727,m_3229,1,1,96.0,175.0,0.08,0.11
143,ins_555192730,M5_4,j_1274904,1,Terminated,386336,386713,m_3966,1,1,98.0,168.0,0.08,0.11
144,ins_388498132,M5_4,j_1274904,1,Terminated,386335,386791,m_1459,1,1,89.0,154.0,0.08,0.11
145,ins_1029570024,M5_4,j_1274904,1,Terminated,386336,386812,m_2936,1,1,81.0,129.0,0.08,0.11
146,ins_57536454,M5_4,j_1274904,1,Terminated,386337,386834,m_1953,1,1,78.0,124.0,0.08,0.11
147,ins_1110928320,M5_4,j_1274904,1,Terminated,386335,386826,m_2334,1,1,80.0,133.0,0.08,0.11
148,ins_153666000,M5_4,j_1274904,1,Terminated,386335,386810,m_3363,1,1,84.0,140.0,0.08,0.11
149,ins_775103951,M5_4,j_1274904,1,Terminated,386335,386769,m_1670,1,1,89.0,133.0,0.08,0.11
150,ins_775104961,M5_4,j_1274904,1,Terminated,386335,386813,m_1643,1,1,85.0,136.0,0.08,0.11
151,ins_1091149044,M5_4,j_1274904,1,Terminated,386335,386734,m_3056,1,1,97.0,138.0,0.08,0.11
152,ins_347002928,M5_4,j_1274904,1,Terminated,386335,386772,m_879,1,1,87.0,144.0,0.09,0.12
153,ins_388498890,M5_4,j_1274904,1,Terminated,386335,386727,m_2866,1,1,97.0,146.0,0.09,0.12
154,ins_144468068,M5_4,j_1274904,1,Terminated,386336,386848,m_2429,1,1,81.0,126.0,0.08,0.11
155,ins_669285325,M5_4,j_1274904,1,Terminated,386335,386742,m_843,1,1,95.0,168.0,0.08,0.11
156,ins_1223319796,M5_4,j_1274904,1,Terminated,386335,386786,m_3648,1,1,87.0,146.0,0.08,0.11
157,ins_378315318,M5_4,j_1274904,1,Terminated,386336,386830,m_3980,1,1,80.0,127.0,0.08,0.12
158,ins_423843320,M5_4,j_1274904,1,Terminated,386336,386760,m_2949,1,1,91.0,129.0,0.08,0.11
161,ins_154052260,M5_4,j_1274904,1,Terminated,386335,386748,m_1786,1,1,94.0,129.0,0.08,0.11
162,ins_1191998831,M5_4,j_1274904,1,Terminated,386335,386790,m_2548,1,1,87.0,133.0,0.09,0.12
165,ins_631848100,M5_4,j_1274904,1,Terminated,386336,386800,m_199,1,1,86.0,138.0,0.09,0.12
167,ins_301574567,M5_4,j_1274904,1,Terminated,386336,386804,m_458,1,1,82.0,125.0,0.08,0.11
168,ins_918329091,M5_4,j_1274904,1,Terminated,386336,387109,m_3727,1,1,56.0,113.0,0.08,0.11
171,ins_808308305,M5_4,j_1274904,1,Terminated,386336,386795,m_2549,1,1,87.0,127.0,0.08,0.12
172,ins_215533649,M5_4,j_1274904,1,Terminated,386335,386791,m_3893,1,1,86.0,149.0,0.09,0.12
173,ins_52821965,M5_4,j_1274904,1,Terminated,386335,386747,m_3945,1,1,93.0,140.0,0.08,0.11
174,ins_154051738,M5_4,j_1274904,1,Terminated,386335,386719,m_2655,1,1,99.0,151.0,0.08,0.11
175,ins_423843071,M5_4,j_1274904,1,Terminated,386335,386763,m_697,1,1,89.0,147.0,0.09,0.12
176,ins_184292051,M5_4,j_1274904,1,Terminated,386335,386816,m_1418,1,1,81.0,127.0,0.08,0.11
177,ins_1186140499,M5_4,j_1274904,1,Terminated,386335,386728,m_2352,1,1,94.0,143.0,0.08,0.11
179,ins_596382887,M5_4,j_1274904,1,Terminated,386336,386820,m_519,1,1,84.0,141.0,0.09,0.12
180,ins_1307607339,M5_4,j_1274904,1,Terminated,386335,386768,m_3579,1,1,91.0,164.0,0.09,0.12
181,ins_469852935,M5_4,j_1274904,1,Terminated,386337,386993,m_2700,1,1,62.0,117.0,0.08,0.12
182,ins_900612212,M5_4,j_1274904,1,Terminated,386335,386785,m_410,1,1,89.0,143.0,0.08,0.11
183,ins_748122130,M5_4,j_1274904,1,Terminated,386336,386777,m_2075,1,1,86.0,123.0,0.08,0.11
185,ins_829458505,M5_4,j_1274904,1,Terminated,386335,386756,m_2160,1,1,92.0,140.0,0.08,0.12
186,ins_388499047,M5_4,j_1274904,1,Terminated,386335,386839,m_1988,1,1,81.0,123.0,0.09,0.12
188,ins_1335193392,M5_4,j_1274904,1,Terminated,386335,386750,m_3408,1,1,95.0,158.0,0.08,0.11
191,ins_947937312,M5_4,j_1274904,1,Terminated,386335,386717,m_1366,1,1,96.0,147.0,0.08,0.11
192,ins_57535572,M5_4,j_1274904,1,Terminated,386336,386809,m_1981,1,1,82.0,134.0,0.08,0.11
194,ins_265642419,M5_4,j_1274904,1,Terminated,386335,386716,m_85,1,1,97.0,138.0,0.08,0.11
195,ins_1009797497,M5_4,j_1274904,1,Terminated,386335,386763,m_3818,1,1,92.0,148.0,0.08,0.11
196,ins_1332917485,M5_4,j_1274904,1,Terminated,386336,386893,m_1389,1,1,75.0,109.0,0.09,0.12
197,ins_1019092024,M5_4,j_1274904,1,Terminated,386336,386783,m_2934,1,1,88.0,150.0,0.09,0.12
198,ins_32955356,M5_4,j_1274904,1,Terminated,386335,386731,m_3734,1,1,98.0,141.0,0.08,0.11
199,ins_703953332,M5_4,j_1274904,1,Terminated,386335,386778,m_3812,1,1,88.0,136.0,0.09,0.12
201,ins_220247429,M5_4,j_1274904,1,Terminated,386335,386757,m_768,1,1,91.0,146.0,0.09,0.11
202,ins_785277069,M5_4,j_1274904,1,Terminated,386335,386740,m_281,1,1,94.0,141.0,0.09,0.12
203,ins_910789640,M5_4,j_1274904,1,Terminated,386336,386781,m_955,1,1,87.0,129.0,0.08,0.11
204,ins_1172520623,M5_4,j_1274904,1,Terminated,386336,386871,m_2219,1,1,77.0,122.0,0.08,0.11
205,ins_434124325,M5_4,j_1274904,1,Terminated,386335,386773,m_2525,1,1,90.0,142.0,0.09,0.12
207,ins_428339799,M5_4,j_1274904,1,Terminated,386335,386721,m_562,1,1,96.0,142.0,0.08,0.11
208,ins_991513411,M5_4,j_1274904,1,Terminated,386336,386902,m_1867,1,1,73.0,127.0,0.09,0.12
209,ins_1344419581,M5_4,j_1274904,1,Terminated,386336,386882,m_2382,1,1,73.0,129.0,0.08,0.11
210,ins_1223301195,M5_4,j_1274904,1,Terminated,386336,386808,m_1520,1,1,84.0,135.0,0.08,0.11
211,ins_184291854,M5_4,j_1274904,1,Terminated,386336,386746,m_527,1,1,92.0,141.0,0.09,0.12
212,ins_473884792,M5_4,j_1274904,1,Terminated,386335,386790,m_952,1,1,85.0,130.0,0.08,0.11
214,ins_1009797412,M5_4,j_1274904,1,Terminated,386335,386737,m_1070,1,1,96.0,140.0,0.08,0.11
215,ins_1091149378,M5_4,j_1274904,1,Terminated,386336,386889,m_1645,1,1,73.0,116.0,0.09,0.12
217,ins_1186141000,M5_4,j_1274904,1,Terminated,386336,386852,m_1138,1,1,76.0,134.0,0.08,0.11
218,ins_57535739,M5_4,j_1274904,1,Terminated,386335,386780,m_3615,1,1,89.0,139.0,0.09,0.12
220,ins_378315225,M5_4,j_1274904,1,Terminated,386335,386759,m_3211,1,1,90.0,141.0,0.09,0.11
221,ins_66912718,M5_4,j_1274904,1,Terminated,386336,386802,m_2915,1,1,83.0,133.0,0.08,0.11
222,ins_1304642890,M5_4,j_1274904,1,Terminated,386336,386757,m_2740,1,1,90.0,131.0,0.08,0.11
223,ins_555192081,M5_4,j_1274904,1,Terminated,386335,386706,m_1012,1,1,99.0,156.0,0.09,0.12
225,ins_737940732,M5_4,j_1274904,1,Terminated,386335,386777,m_1876,1,1,90.0,140.0,0.08,0.11
226,ins_32954837,M5_4,j_1274904,1,Terminated,386336,386783,m_1703,1,1,89.0,140.0,0.08,0.11
227,ins_540972844,M5_4,j_1274904,1,Terminated,386336,386780,m_1260,1,1,89.0,144.0,0.09,0.12
228,ins_83113366,M5_4,j_1274904,1,Terminated,386335,386787,m_434,1,1,88.0,138.0,0.09,0.12
230,ins_747529715,M5_4,j_1274904,1,Terminated,386335,386783,m_343,1,1,87.0,134.0,0.08,0.11
231,ins_1072855109,M5_4,j_1274904,1,Terminated,386335,386789,m_2721,1,1,89.0,133.0,0.09,0.12
232,ins_504960857,M5_4,j_1274904,1,Terminated,386335,386712,m_1035,1,1,99.0,164.0,0.09,0.11
233,ins_301573807,M5_4,j_1274904,1,Terminated,386336,386912,m_2419,1,1,71.0,120.0,0.08,0.11
234,ins_550488567,M5_4,j_1274904,1,Terminated,386336,386821,m_2744,1,1,83.0,125.0,0.08,0.11
236,ins_979257446,M5_4,j_1274904,1,Terminated,386335,386709,m_2639,1,1,97.0,141.0,0.09,0.12
237,ins_631847045,M5_4,j_1274904,1,Terminated,386336,386839,m_1566,1,1,80.0,136.0,0.08,0.11
239,ins_1332908718,M5_4,j_1274904,1,Terminated,386336,386818,m_3505,1,1,84.0,122.0,0.08,0.11
240,ins_154052337,M5_4,j_1274904,1,Terminated,386335,386815,m_1187,1,1,83.0,139.0,0.09,0.12
241,ins_1029577460,M5_4,j_1274904,1,Terminated,386336,386778,m_2449,1,1,89.0,138.0,0.08,0.11
242,ins_72308357,M5_4,j_1274904,1,Terminated,386335,386721,m_2133,1,1,99.0,147.0,0.08,0.11
243,ins_469852462,M5_4,j_1274904,1,Terminated,386336,386827,m_1536,1,1,82.0,106.0,0.09,0.12
244,ins_1307607948,M5_4,j_1274904,1,Terminated,386335,386837,m_3486,1,1,81.0,129.0,0.08,0.11
245,ins_1029272512,M5_4,j_1274904,1,Terminated,386336,386804,m_2689,1,1,85.0,139.0,0.09,0.12
246,ins_991513246,M5_4,j_1274904,1,Terminated,386336,386834,m_1694,1,1,80.0,108.0,0.09,0.12
247,ins_1223302048,M5_4,j_1274904,1,Terminated,386335,386706,m_1084,1,1,99.0,147.0,0.09,0.12
248,ins_245813913,M5_4,j_1274904,1,Terminated,386336,386921,m_852,1,1,72.0,128.0,0.08,0.12
249,ins_148265597,M5_4,j_1274904,1,Terminated,386335,386795,m_59,1,1,85.0,133.0,0.08,0.11
250,ins_62429381,M5_4,j_1274904,1,Terminated,386336,386832,m_1601,1,1,80.0,128.0,0.08,0.12
251,ins_775104363,M5_4,j_1274904,1,Terminated,386335,386719,m_565,1,1,99.0,154.0,0.09,0.12
252,ins_229847369,M5_4,j_1274904,1,Terminated,386336,386781,m_2353,1,1,83.0,120.0,0.08,0.11
253,ins_1154226566,M5_4,j_1274904,1,Terminated,386335,386788,m_1789,1,1,86.0,128.0,0.09,0.12
254,ins_342491852,M5_4,j_1274904,1,Terminated,386335,386710,m_4016,1,1,99.0,155.0,0.08,0.11
255,ins_735278565,M5_4,j_1274904,1,Terminated,386336,386871,m_2423,1,1,75.0,137.0,0.09,0.12
256,ins_423628331,M5_4,j_1274904,1,Terminated,386335,386790,m_162,1,1,87.0,131.0,0.09,0.12
257,ins_382926504,M5_4,j_1274904,1,Terminated,386336,386888,m_725,1,1,73.0,125.0,0.08,0.11
258,ins_897950389,M5_4,j_1274904,1,Terminated,386337,386965,m_868,1,1,64.0,87.0,0.08,0.11
259,ins_19729643,M5_4,j_1274904,1,Terminated,386337,386819,m_404,1,1,81.0,147.0,0.08,0.11
261,ins_1307607808,M5_4,j_1274904,1,Terminated,386335,386784,m_2188,1,1,89.0,143.0,0.09,0.12
262,ins_1253828004,M5_4,j_1274904,1,Terminated,386336,386839,m_2562,1,1,81.0,120.0,0.08,0.11
263,ins_897950224,M5_4,j_1274904,1,Terminated,386335,386740,m_555,1,1,92.0,155.0,0.08,0.11
265,ins_748131408,M5_4,j_1274904,1,Terminated,386336,386875,m_1603,1,1,74.0,102.0,0.08,0.12
266,ins_327147266,M5_4,j_1274904,1,Terminated,386336,386796,m_3041,1,1,87.0,136.0,0.08,0.11
267,ins_392530911,M5_4,j_1274904,1,Terminated,386335,386787,m_2743,1,1,84.0,140.0,0.09,0.12
269,ins_748121839,M5_4,j_1274904,1,Terminated,386336,386834,m_1052,1,1,80.0,114.0,0.09,0.12
270,ins_1267434539,M5_4,j_1274904,1,Terminated,386336,386904,m_1331,1,1,68.0,121.0,0.08,0.12
271,ins_1344420290,M5_4,j_1274904,1,Terminated,386336,386835,m_3103,1,1,76.0,109.0,0.08,0.11
272,ins_469171385,M5_4,j_1274904,1,Terminated,386335,386764,m_2519,1,1,91.0,159.0,0.08,0.11
273,ins_307154665,M5_4,j_1274904,1,Terminated,386336,386814,m_2948,1,1,84.0,137.0,0.09,0.12
274,ins_1032709956,M5_4,j_1274904,1,Terminated,386335,386768,m_2349,1,1,89.0,136.0,0.08,0.11
276,ins_265642518,M5_4,j_1274904,1,Terminated,386335,386756,m_3833,1,1,90.0,132.0,0.09,0.12
277,ins_62429293,M5_4,j_1274904,1,Terminated,386335,386818,m_1069,1,1,83.0,139.0,0.09,0.12
278,ins_184292148,M5_4,j_1274904,1,Terminated,386335,386766,m_953,1,1,89.0,137.0,0.08,0.11
279,ins_225821004,M5_4,j_1274904,1,Terminated,386335,386782,m_1831,1,1,88.0,133.0,0.09,0.12
280,ins_387821858,M5_4,j_1274904,1,Terminated,386336,386870,m_694,1,1,77.0,127.0,0.08,0.11
281,ins_229846814,M5_4,j_1274904,1,Terminated,386335,386748,m_71,1,1,90.0,145.0,0.08,0.11
282,ins_856433791,M5_4,j_1274904,1,Terminated,386335,386773,m_1371,1,1,90.0,140.0,0.08,0.12
283,ins_979257292,M5_4,j_1274904,1,Terminated,386336,386884,m_1862,1,1,71.0,108.0,0.08,0.11
284,ins_164467801,M5_4,j_1274904,1,Terminated,386335,386797,m_232,1,1,87.0,138.0,0.08,0.11
286,ins_26994400,M5_4,j_1274904,1,Terminated,386335,386724,m_3744,1,1,97.0,138.0,0.09,0.12
287,ins_235401577,M5_4,j_1274904,1,Terminated,386336,386970,m_1956,1,1,67.0,116.0,0.09,0.12
288,ins_1176730523,M5_4,j_1274904,1,Terminated,386335,386811,m_1396,1,1,86.0,128.0,0.08,0.11
290,ins_550488848,M5_4,j_1274904,1,Terminated,386336,386874,m_2710,1,1,76.0,126.0,0.08,0.11
291,ins_937759272,M5_4,j_1274904,1,Terminated,386335,386732,m_353,1,1,98.0,137.0,0.08,0.11
293,ins_1154226123,M5_4,j_1274904,1,Terminated,386336,386795,m_2765,1,1,86.0,119.0,0.08,0.11
294,ins_1191998447,M5_4,j_1274904,1,Terminated,386335,386726,m_3067,1,1,97.0,149.0,0.08,0.11
295,ins_856433570,M5_4,j_1274904,1,Terminated,386336,386875,m_664,1,1,77.0,109.0,0.09,0.12
296,ins_571161481,M5_4,j_1274904,1,Terminated,386336,386959,m_2211,1,1,69.0,129.0,0.09,0.12
297,ins_735278421,M5_4,j_1274904,1,Terminated,386335,386776,m_237,1,1,88.0,152.0,0.09,0.12
298,ins_693774618,M5_4,j_1274904,1,Terminated,386335,386856,m_1918,1,1,77.0,119.0,0.08,0.11
299,ins_469852118,M5_4,j_1274904,1,Terminated,386335,386808,m_2061,1,1,86.0,141.0,0.09,0.12
301,ins_469171784,M5_4,j_1274904,1,Terminated,386335,386830,m_470,1,1,81.0,127.0,0.09,0.12
302,ins_464366547,M5_4,j_1274904,1,Terminated,386336,386870,m_1465,1,1,75.0,127.0,0.09,0.12
303,ins_1267442035,M5_4,j_1274904,1,Terminated,386336,386754,m_2019,1,1,90.0,200.0,0.08,0.11
305,ins_72308120,M5_4,j_1274904,1,Terminated,386336,386818,m_3799,1,1,84.0,130.0,0.08,0.11
306,ins_220247160,M5_4,j_1274904,1,Terminated,386335,386800,m_642,1,1,85.0,142.0,0.08,0.11
307,ins_828861775,M5_4,j_1274904,1,Terminated,386336,386964,m_1283,1,1,64.0,120.0,0.08,0.11
308,ins_981929114,M5_4,j_1274904,1,Terminated,386335,386724,m_1268,1,1,97.0,166.0,0.08,0.11
309,ins_669285388,M5_4,j_1274904,1,Terminated,386335,386867,m_900,1,1,75.0,117.0,0.08,0.11
310,ins_1060587237,M5_4,j_1274904,1,Terminated,386335,386746,m_3568,1,1,92.0,137.0,0.08,0.11
311,ins_636557953,M5_4,j_1274904,1,Terminated,386336,386789,m_3233,1,1,86.0,132.0,0.08,0.11
312,ins_627030275,M5_4,j_1274904,1,Terminated,386335,386753,m_2846,1,1,90.0,141.0,0.08,0.11
313,ins_19728753,M5_4,j_1274904,1,Terminated,386336,386803,m_3513,1,1,84.0,114.0,0.08,0.11
314,ins_62429573,M5_4,j_1274904,1,Terminated,386335,386809,m_62,1,1,83.0,122.0,0.08,0.11
317,ins_1110634532,M5_4,j_1274904,1,Terminated,386335,386720,m_3414,1,1,98.0,156.0,0.09,0.12
319,ins_856434314,M5_4,j_1274904,1,Terminated,386335,386793,m_2819,1,1,87.0,125.0,0.08,0.11
320,ins_735278894,M5_4,j_1274904,1,Terminated,386335,386778,m_79,1,1,88.0,139.0,0.08,0.11
321,ins_215533174,M5_4,j_1274904,1,Terminated,386336,386889,m_2728,1,1,72.0,114.0,0.08,0.11
322,ins_1264019520,M5_4,j_1274904,1,Terminated,386335,386768,m_1502,1,1,90.0,140.0,0.09,0.12
323,ins_1114061951,M5_4,j_1274904,1,Terminated,386336,386813,m_1950,1,1,83.0,140.0,0.09,0.12
324,ins_1307607592,M5_4,j_1274904,1,Terminated,386336,386904,m_1305,1,1,73.0,103.0,0.08,0.12
325,ins_52821411,M5_4,j_1274904,1,Terminated,386335,386821,m_3265,1,1,81.0,124.0,0.08,0.11
326,ins_816612849,M5_4,j_1274904,1,Terminated,386335,386748,m_2950,1,1,91.0,138.0,0.08,0.11
327,ins_550488474,M5_4,j_1274904,1,Terminated,386335,386762,m_2737,1,1,91.0,147.0,0.08,0.11
328,ins_25749806,M5_4,j_1274904,1,Terminated,386336,386911,m_999,1,1,66.0,111.0,0.08,0.11
329,ins_392530030,M5_4,j_1274904,1,Terminated,386335,386776,m_3024,1,1,87.0,142.0,0.08,0.11
330,ins_154051900,M5_4,j_1274904,1,Terminated,386335,386770,m_2468,1,1,90.0,137.0,0.08,0.11
331,ins_102933127,M5_4,j_1274904,1,Terminated,386336,386871,m_3710,1,1,73.0,125.0,0.08,0.11
332,ins_596383119,M5_4,j_1274904,1,Terminated,386335,386730,m_2328,1,1,98.0,149.0,0.08,0.11
333,ins_1104768651,M5_4,j_1274904,1,Terminated,386335,386762,m_3559,1,1,90.0,142.0,0.08,0.11
334,ins_296875898,M5_4,j_1274904,1,Terminated,386336,386789,m_3936,1,1,84.0,127.0,0.09,0.12
336,ins_571161250,M5_4,j_1274904,1,Terminated,386335,386733,m_1256,1,1,97.0,144.0,0.09,0.12
337,ins_1100739651,M5_4,j_1274904,1,Terminated,386335,386730,m_864,1,1,97.0,146.0,0.08,0.11
338,ins_1091149719,M5_4,j_1274904,1,Terminated,386335,386792,m_3957,1,1,88.0,130.0,0.09,0.12
339,ins_1335193309,M5_4,j_1274904,1,Terminated,386335,386800,m_1405,1,1,87.0,173.0,0.08,0.11
340,ins_327147367,M5_4,j_1274904,1,Terminated,386336,387089,m_796,1,1,58.0,102.0,0.08,0.11
341,ins_138892770,M5_4,j_1274904,1,Terminated,386336,386795,m_373,1,1,83.0,130.0,0.08,0.11
343,ins_1029281491,M5_4,j_1274904,1,Terminated,386336,386993,m_1515,1,1,65.0,134.0,0.09,0.12
344,ins_311185298,M5_4,j_1274904,1,Terminated,386336,386810,m_2532,1,1,81.0,118.0,0.08,0.11
345,ins_311185119,M5_4,j_1274904,1,Terminated,386335,386839,m_1378,1,1,77.0,129.0,0.08,0.11
