,instance_name,task_name,job_name,task_type,status,start_time,end_time,machine_id,seq_no,total_seq_no,cpu_avg,cpu_max,mem_avg,mem_max
48,ins_620614047,M4,j_1028209,1,Terminated,309213,309230,m_427,1,1,91.0,174.0,,
49,ins_1266189112,M4,j_1028209,1,Terminated,309199,309208,m_3885,1,1,73.0,101.0,,
50,ins_1304474716,M4,j_1028209,1,Terminated,309195,309202,m_1257,1,1,94.0,119.0,0.11,0.11
51,ins_863283518,M4,j_1028209,1,Terminated,309209,309225,m_221,1,1,98.0,177.0,,
52,ins_1068713379,M4,j_1028209,1,Terminated,309195,309202,m_1969,1,1,99.0,136.0,0.11,0.11
53,ins_403081268,M4,j_1028209,1,Terminated,309200,309208,m_1947,1,1,80.0,118.0,,
55,ins_1077022793,M4,j_1028209,1,Terminated,309199,309207,m_1860,1,1,82.0,95.0,,
56,ins_618637961,M4,j_1028209,1,Terminated,309213,309227,m_3615,1,1,94.0,171.0,,
57,ins_331226949,M4,j_1028209,1,Terminated,309177,309191,m_2293,1,1,86.0,151.0,,
58,ins_791162465,M4,j_1028209,1,Terminated,309209,309224,m_260,1,1,111.0,177.0,,
59,ins_1295868819,M4,j_1028209,1,Terminated,309192,309199,m_2750,1,1,94.0,121.0,,
60,ins_331902423,M4,j_1028209,1,Terminated,309177,309193,m_2363,1,1,81.0,144.0,,
61,ins_696543573,M4,j_1028209,1,Terminated,309200,309208,m_1790,1,1,78.0,108.0,,
62,ins_1089690926,M4,j_1028209,1,Terminated,309178,309192,m_672,1,1,71.0,134.0,0.07,0.1
63,ins_886078630,M4,j_1028209,1,Terminated,309213,309230,m_3298,1,1,89.0,175.0,,
64,ins_388723883,M4,j_1028209,1,Terminated,309180,309193,m_3542,1,1,84.0,153.0,0.07,0.1
65,ins_594729773,M4,j_1028209,1,Terminated,309180,309191,m_3132,1,1,76.0,105.0,0.07,0.09
66,ins_646092334,M4,j_1028209,1,Terminated,309194,309202,m_3913,1,1,88.0,122.0,,
67,ins_291452018,M4,j_1028209,1,Terminated,309195,309225,m_24,1,1,93.0,194.0,,
68,ins_291987881,M4,j_1028209,1,Terminated,309213,309249,m_2857,1,1,80.0,200.0,,
69,ins_752734944,M4,j_1028209,1,Terminated,309192,309199,m_2750,1,1,102.0,150.0,,
70,ins_893581541,M4,j_1028209,1,Terminated,309192,309200,m_819,1,1,88.0,120.0,,
71,ins_1291974865,M4,j_1028209,1,Terminated,309215,309232,m_3578,1,1,88.0,167.0,,
72,ins_966970709,M4,j_1028209,1,Terminated,309178,309194,m_444,1,1,73.0,153.0,,
73,ins_286079405,M4,j_1028209,1,Terminated,309201,309208,m_3902,1,1,82.0,119.0,,
74,ins_530613559,M4,j_1028209,1,Terminated,309177,309192,m_3856,1,1,89.0,142.0,,
75,ins_129891056,M4,j_1028209,1,Terminated,309206,309231,m_3448,1,1,103.0,209.0,0.16,0.21
76,ins_129498447,M4,j_1028209,1,Terminated,309202,309210,m_55,1,1,79.0,111.0,0.12,0.12
77,ins_348552086,M4,j_1028209,1,Terminated,309191,309199,m_635,1,1,90.0,113.0,,
78,ins_896173097,M4,j_1028209,1,Terminated,309195,309202,m_1248,1,1,93.0,126.0,0.1,0.1
80,ins_1150670574,M4,j_1028209,1,Terminated,309205,309230,m_565,1,1,104.0,206.0,0.16,0.22
81,ins_770077471,M4,j_1028209,1,Terminated,309217,309238,m_520,1,1,76.0,139.0,,
82,ins_1286445755,M4,j_1028209,1,Terminated,309205,309211,m_3415,1,1,80.0,114.0,,
83,ins_1125201865,M4,j_1028209,1,Terminated,309213,309246,m_2071,1,1,83.0,169.0,0.16,0.21
84,ins_264104112,M4,j_1028209,1,Terminated,309205,309234,m_2704,1,1,94.0,198.0,,
85,ins_769492440,M4,j_1028209,1,Terminated,309213,309225,m_3134,1,1,108.0,179.0,,
86,ins_760045538,M4,j_1028209,1,Terminated,309213,309230,m_331,1,1,87.0,173.0,,
88,ins_283432291,M4,j_1028209,1,Terminated,309203,309214,m_3892,1,1,61.0,108.0,,
89,ins_898960765,M4,j_1028209,1,Terminated,309213,309230,m_3701,1,1,86.0,156.0,,
90,ins_896292605,M4,j_1028209,1,Terminated,309213,309229,m_3646,1,1,93.0,164.0,,
91,ins_201353057,M4,j_1028209,1,Terminated,309205,309234,m_3914,1,1,97.0,195.0,,
92,ins_264104310,M4,j_1028209,1,Terminated,309206,309245,m_730,1,1,78.0,158.0,,
93,ins_913953147,M4,j_1028209,1,Terminated,309213,309228,m_647,1,1,101.0,159.0,0.2,
94,ins_1134209460,M4,j_1028209,1,Terminated,309206,309237,m_98,1,1,88.0,182.0,,
95,ins_1338050878,M4,j_1028209,1,Terminated,309195,309202,m_53,1,1,90.0,121.0,,
96,ins_878844844,M4,j_1028209,1,Terminated,309194,309203,m_3826,1,1,87.0,129.0,,
97,ins_229910239,M4,j_1028209,1,Terminated,309206,309242,m_1375,1,1,81.0,179.0,,
98,ins_1031720279,M4,j_1028209,1,Terminated,309213,309232,m_3221,1,1,74.0,122.0,,
99,ins_877497762,M4,j_1028209,1,Terminated,309179,309192,m_3832,1,1,92.0,180.0,0.08,0.11
100,ins_1140154891,M4,j_1028209,1,Terminated,309214,309226,m_2285,1,1,100.0,196.0,0.12,0.13
102,ins_34020072,M4,j_1028209,1,Terminated,309189,309199,m_259,1,1,100.0,173.0,0.1,0.1
103,ins_446822061,M4,j_1028209,1,Terminated,309209,309216,m_456,1,1,74.0,108.0,0.05,0.06
104,ins_443414803,M4,j_1028209,1,Terminated,309178,309191,m_2453,1,1,81.0,134.0,,
105,ins_1332444583,M4,j_1028209,1,Terminated,309205,309235,m_1683,1,1,92.0,184.0,,
107,ins_12122217,M4,j_1028209,1,Terminated,309203,309208,m_1684,1,1,95.0,124.0,,
108,ins_12433692,M4,j_1028209,1,Terminated,309213,309236,m_2803,1,1,100.0,191.0,0.15,0.21
109,ins_1344515383,M4,j_1028209,1,Terminated,309177,309206,m_161,1,1,97.0,203.0,,
110,ins_51179153,M4,j_1028209,1,Terminated,309212,309229,m_23,1,1,89.0,160.0,,
111,ins_52708138,M4,j_1028209,1,Terminated,309199,309206,m_2941,1,1,97.0,122.0,0.11,0.11
112,ins_53357385,M4,j_1028209,1,Terminated,309177,309188,m_880,1,1,99.0,165.0,,
113,ins_529482351,M4,j_1028209,1,Terminated,309199,309207,m_3283,1,1,83.0,150.0,,
114,ins_845382673,M4,j_1028209,1,Terminated,309178,309188,m_572,1,1,89.0,146.0,,
115,ins_1322501717,M4,j_1028209,1,Terminated,309209,309216,m_3202,1,1,73.0,114.0,0.05,0.06
116,ins_402627146,M4,j_1028209,1,Terminated,309200,309208,m_1578,1,1,85.0,111.0,0.11,0.11
117,ins_833347018,M4,j_1028209,1,Terminated,309180,309196,m_3267,1,1,76.0,137.0,0.08,0.11
120,ins_821915279,M4,j_1028209,1,Terminated,309216,309231,m_757,1,1,66.0,130.0,,
122,ins_817078252,M4,j_1028209,1,Terminated,309213,309228,m_2719,1,1,99.0,191.0,,
123,ins_94146778,M4,j_1028209,1,Terminated,309206,309231,m_446,1,1,103.0,197.0,,
125,ins_1091754615,M4,j_1028209,1,Terminated,309179,309196,m_2683,1,1,70.0,118.0,,
126,ins_100400315,M4,j_1028209,1,Terminated,309178,309189,m_1584,1,1,101.0,186.0,,
127,ins_574972157,M4,j_1028209,1,Terminated,309195,309203,m_1623,1,1,87.0,114.0,,
128,ins_364048896,M4,j_1028209,1,Terminated,309206,309237,m_1703,1,1,89.0,178.0,,
129,ins_798866913,M4,j_1028209,1,Terminated,309206,309236,m_53,1,1,93.0,194.0,,
130,ins_795523757,M4,j_1028209,1,Terminated,309200,309209,m_3013,1,1,75.0,97.0,,
131,ins_789961689,M4,j_1028209,1,Terminated,309203,309209,m_3140,1,1,96.0,131.0,,
132,ins_348332022,M4,j_1028209,1,Terminated,309202,309208,m_2254,1,1,102.0,137.0,0.11,0.11
133,ins_1248887583,M4,j_1028209,1,Terminated,309213,309232,m_1192,1,1,80.0,155.0,,
135,ins_130566719,M4,j_1028209,1,Terminated,309214,309228,m_2118,1,1,93.0,148.0,,
136,ins_1291966020,M4,j_1028209,1,Terminated,309178,309193,m_2408,1,1,85.0,151.0,,
137,ins_344608814,M4,j_1028209,1,Terminated,309177,309187,m_3232,1,1,86.0,138.0,,
139,ins_1197341531,M4,j_1028209,1,Terminated,309200,309231,m_3921,1,1,89.0,179.0,,
140,ins_341511223,M4,j_1028209,1,Terminated,309181,309207,m_983,1,1,59.0,117.0,0.09,0.13
141,ins_597546122,M4,j_1028209,1,Terminated,309202,309208,m_242,1,1,95.0,121.0,,
142,ins_134949467,M4,j_1028209,1,Terminated,309189,309200,m_2650,1,1,90.0,126.0,,
143,ins_602135579,M4,j_1028209,1,Terminated,309200,309208,m_1528,1,1,82.0,111.0,,
144,ins_254982959,M4,j_1028209,1,Terminated,309210,309237,m_1702,1,1,62.0,125.0,,
145,ins_608356576,M4,j_1028209,1,Terminated,309206,309231,m_3057,1,1,101.0,205.0,,
146,ins_144311999,M4,j_1028209,1,Terminated,309179,309200,m_3022,1,1,53.0,81.0,,
148,ins_156328317,M4,j_1028209,1,Terminated,309205,309235,m_2593,1,1,93.0,184.0,,
149,ins_314709785,M4,j_1028209,1,Terminated,309216,309227,m_1008,1,1,85.0,109.0,,
150,ins_163949064,M4,j_1028209,1,Terminated,309200,309208,m_2549,1,1,88.0,125.0,0.11,0.12
151,ins_167884444,M4,j_1028209,1,Terminated,309199,309207,m_848,1,1,81.0,113.0,,
152,ins_1069296122,M4,j_1028209,1,Terminated,309206,309230,m_277,1,1,103.0,207.0,,
153,ins_1004442753,M4,j_1028209,1,Terminated,309200,309208,m_252,1,1,84.0,109.0,,
154,ins_1068156930,M4,j_1028209,1,Terminated,309192,309199,m_385,1,1,93.0,106.0,,
155,ins_297102094,M4,j_1028209,1,Terminated,309180,309189,m_3319,1,1,112.0,188.0,0.07,0.1
156,ins_1066830622,M4,j_1028209,1,Terminated,309180,309197,m_1910,1,1,78.0,160.0,,
157,ins_1273363876,M4,j_1028209,1,Terminated,309177,309186,m_1597,1,1,99.0,149.0,,
159,ins_954318,M4,j_1028209,1,Terminated,309180,309190,m_3009,1,1,91.0,133.0,0.07,0.1
160,ins_701851644,M4,j_1028209,1,Terminated,309179,309200,m_2678,1,1,45.0,74.0,0.07,0.09
161,ins_179958369,M4,j_1028209,1,Terminated,309212,309230,m_4020,1,1,78.0,154.0,,
162,ins_291452702,M4,j_1028209,1,Terminated,309194,309223,m_2257,1,1,93.0,184.0,,
163,ins_637887478,M4,j_1028209,1,Terminated,309199,309208,m_1995,1,1,74.0,106.0,,
164,ins_1271194532,M4,j_1028209,1,Terminated,309177,309185,m_781,1,1,91.0,140.0,,
165,ins_639276238,M4,j_1028209,1,Terminated,309194,309201,m_307,1,1,90.0,125.0,,
166,ins_1222410912,M4,j_1028209,1,Terminated,309200,309208,m_3458,1,1,88.0,106.0,,
167,ins_277812865,M4,j_1028209,1,Terminated,309178,309190,m_3195,1,1,109.0,193.0,,
168,ins_647919888,M4,j_1028209,1,Terminated,309213,309228,m_2980,1,1,95.0,177.0,,
169,ins_208957164,M4,j_1028209,1,Terminated,309177,309190,m_1700,1,1,81.0,133.0,,
170,ins_425951888,M4,j_1028209,1,Terminated,309178,309186,m_353,1,1,100.0,141.0,0.07,0.09
171,ins_1292225619,M4,j_1028209,1,Terminated,309213,309227,m_1408,1,1,97.0,184.0,0.12,0.14
172,ins_525482840,M4,j_1028209,1,Terminated,309180,309193,m_493,1,1,83.0,148.0,0.07,0.1
173,ins_672546192,M4,j_1028209,1,Terminated,309205,309235,m_1683,1,1,93.0,185.0,,
174,ins_646092425,M4,j_1028209,1,Terminated,309194,309202,m_3655,1,1,85.0,200.0,,
175,ins_741508317,M4,j_1028209,1,Terminated,309178,309193,m_3462,1,1,90.0,160.0,,
176,ins_964194257,M4,j_1028209,1,Terminated,309180,309196,m_3294,1,1,67.0,122.0,,
177,ins_741818629,M4,j_1028209,1,Terminated,309179,309191,m_2388,1,1,91.0,139.0,,
178,ins_312690505,M4,j_1028209,1,Terminated,309212,309226,m_3015,1,1,105.0,197.0,,
179,ins_196416731,M4,j_1028209,1,Terminated,309180,309193,m_1979,1,1,91.0,147.0,,
180,ins_138205650,M4,j_1028209,1,Terminated,309179,309205,m_2585,1,1,98.0,205.0,0.13,0.21
182,ins_808845527,M4,j_1028209,1,Terminated,309206,309233,m_3995,1,1,100.0,197.0,,
183,ins_903257105,M4,j_1028209,1,Terminated,309177,309187,m_358,1,1,89.0,121.0,,
184,ins_743595596,M4,j_1028209,1,Terminated,309213,309228,m_1454,1,1,87.0,151.0,,
185,ins_1257499152,M4,j_1028209,1,Terminated,309213,309228,m_434,1,1,100.0,180.0,,
186,ins_896436225,M4,j_1028209,1,Terminated,309200,309207,m_1425,1,1,89.0,112.0,,
187,ins_1009805064,M4,j_1028209,1,Terminated,309177,309188,m_2741,1,1,91.0,178.0,,
188,ins_47542929,M4,j_1028209,1,Terminated,309200,309228,m_56,1,1,97.0,200.0,0.16,0.22
189,ins_105502164,M4,j_1028209,1,Terminated,309216,309232,m_2619,1,1,90.0,177.0,,
190,ins_373335868,M4,j_1028209,1,Terminated,309213,309249,m_1987,1,1,81.0,172.0,,
191,ins_442192669,M4,j_1028209,1,Terminated,309200,309208,m_939,1,1,85.0,108.0,,
192,ins_202031855,M4,j_1028209,1,Terminated,309205,309233,m_2581,1,1,102.0,195.0,,
193,ins_588158271,M4,j_1028209,1,Terminated,309192,309199,m_3155,1,1,101.0,147.0,0.1,0.1
194,ins_618076521,M4,j_1028209,1,Terminated,309194,309204,m_3266,1,1,94.0,134.0,,
195,ins_638828626,M4,j_1028209,1,Terminated,309178,309191,m_1956,1,1,67.0,105.0,,
196,ins_752348033,M4,j_1028209,1,Terminated,309216,309229,m_3611,1,1,99.0,152.0,,
197,ins_879770903,M4,j_1028209,1,Terminated,309206,309211,m_2744,1,1,81.0,111.0,,
198,ins_1141908083,M4,j_1028209,1,Terminated,309206,309234,m_1576,1,1,99.0,194.0,,
199,ins_150382324,M4,j_1028209,1,Terminated,309214,309229,m_2609,1,1,90.0,170.0,0.13,0.14
200,ins_10917944,M4,j_1028209,1,Terminated,309210,309226,m_9,1,1,94.0,182.0,0.12,0.15
201,ins_933482235,M4,j_1028209,1,Terminated,309178,309191,m_661,1,1,90.0,172.0,,
202,ins_962127478,M4,j_1028209,1,Terminated,309206,309237,m_1874,1,1,90.0,176.0,,
203,ins_336323382,M4,j_1028209,1,Terminated,309209,309227,m_3708,1,1,100.0,179.0,,
204,ins_1130386820,M4,j_1028209,1,Terminated,309195,309201,m_184,1,1,98.0,118.0,,
205,ins_1201934204,M4,j_1028209,1,Terminated,309178,309195,m_2643,1,1,77.0,158.0,,
206,ins_1220772530,M4,j_1028209,1,Terminated,309180,309191,m_1340,1,1,109.0,191.0,,
207,ins_621038100,M4,j_1028209,1,Terminated,309212,309226,m_1479,1,1,105.0,192.0,,
208,ins_602386524,M4,j_1028209,1,Terminated,309200,309208,m_2121,1,1,85.0,107.0,,
209,ins_1201834073,M4,j_1028209,1,Terminated,309212,309228,m_2397,1,1,100.0,182.0,,
210,ins_1314637728,M4,j_1028209,1,Terminated,309213,309230,m_3638,1,1,84.0,161.0,,
212,ins_1098222382,M4,j_1028209,1,Terminated,309206,309231,m_4012,1,1,105.0,204.0,,
213,ins_458200250,M4,j_1028209,1,Terminated,309180,309199,m_1238,1,1,66.0,123.0,,
214,ins_1124380263,M4,j_1028209,1,Terminated,309202,309214,m_1501,1,1,62.0,111.0,,
216,ins_1039019813,M4,j_1028209,1,Terminated,309178,309192,m_4005,1,1,84.0,162.0,,
217,ins_688734505,M4,j_1028209,1,Terminated,309216,309227,m_2504,1,1,118.0,205.0,,
218,ins_381864941,M4,j_1028209,1,Terminated,309209,309225,m_3366,1,1,94.0,180.0,,
219,ins_696435346,M4,j_1028209,1,Terminated,309213,309228,m_98,1,1,94.0,173.0,,
220,ins_174670619,M4,j_1028209,1,Terminated,309199,309208,m_1730,1,1,78.0,98.0,,
221,ins_944604483,M4,j_1028209,1,Terminated,309210,309226,m_3458,1,1,92.0,167.0,,
222,ins_1315402000,M4,j_1028209,1,Terminated,309177,309187,m_1750,1,1,82.0,122.0,,
223,ins_539374541,M4,j_1028209,1,Terminated,309177,309199,m_29,1,1,62.0,120.0,,
224,ins_349537158,M4,j_1028209,1,Terminated,309177,309190,m_338,1,1,96.0,152.0,,
225,ins_74974115,M4,j_1028209,1,Terminated,309206,309235,m_687,1,1,95.0,194.0,,
226,ins_504731991,M4,j_1028209,1,Terminated,309205,309236,m_3752,1,1,92.0,194.0,,
227,ins_6282976,M4,j_1028209,1,Terminated,309177,309194,m_1819,1,1,79.0,159.0,,
228,ins_1321082175,M4,j_1028209,1,Terminated,309199,309207,m_791,1,1,81.0,96.0,,
229,ins_418565638,M4,j_1028209,1,Terminated,309195,309220,m_140,1,1,99.0,200.0,,
231,ins_38650198,M4,j_1028209,1,Terminated,309205,309235,m_2559,1,1,93.0,192.0,,
233,ins_21875775,M4,j_1028209,1,Terminated,309206,309235,m_1828,1,1,95.0,184.0,,
234,ins_1251139389,M4,j_1028209,1,Terminated,309195,309225,m_2255,1,1,92.0,188.0,,
235,ins_729766422,M4,j_1028209,1,Terminated,309179,309193,m_1898,1,1,72.0,159.0,0.07,0.1
236,ins_112361375,M4,j_1028209,1,Terminated,309178,309208,m_2401,1,1,92.0,186.0,,
237,ins_249895760,M4,j_1028209,1,Terminated,309177,309189,m_2018,1,1,96.0,192.0,,
238,ins_852433131,M4,j_1028209,1,Terminated,309213,309228,m_3407,1,1,99.0,182.0,,
239,ins_898421440,M4,j_1028209,1,Terminated,309213,309229,m_2303,1,1,94.0,179.0,0.13,0.15
240,ins_271867283,M4,j_1028209,1,Terminated,309177,309188,m_1688,1,1,91.0,161.0,,
241,ins_122960692,M4,j_1028209,1,Terminated,309213,309233,m_2836,1,1,76.0,150.0,,
242,ins_794401249,M4,j_1028209,1,Terminated,309178,309192,m_920,1,1,87.0,165.0,,
243,ins_413323285,M4,j_1028209,1,Terminated,309180,309199,m_1621,1,1,73.0,121.0,0.08,0.12
244,ins_845382026,M4,j_1028209,1,Terminated,309178,309193,m_2822,1,1,73.0,142.0,,
245,ins_83522152,M4,j_1028209,1,Terminated,309192,309219,m_33,1,1,105.0,201.0,,
247,ins_327266881,M4,j_1028209,1,Terminated,309179,309211,m_3807,1,1,93.0,200.0,0.14,0.21
248,ins_1069389044,M4,j_1028209,1,Terminated,309205,309236,m_2444,1,1,90.0,180.0,,
249,ins_114109833,M4,j_1028209,1,Terminated,309213,309232,m_3281,1,1,82.0,165.0,0.12,0.14
251,ins_1058782898,M4,j_1028209,1,Terminated,309212,309229,m_2264,1,1,82.0,161.0,,
252,ins_1293159162,M4,j_1028209,1,Terminated,309200,309208,m_1518,1,1,85.0,119.0,,
253,ins_983933435,M4,j_1028209,1,Terminated,309195,309201,m_2866,1,1,105.0,151.0,0.11,0.11
254,ins_403457723,M4,j_1028209,1,Terminated,309200,309210,m_583,1,1,81.0,126.0,,
255,ins_969037149,M4,j_1028209,1,Terminated,309179,309192,m_236,1,1,91.0,178.0,,
256,ins_842093992,M4,j_1028209,1,Terminated,309178,309191,m_1267,1,1,94.0,180.0,,
257,ins_100399372,M4,j_1028209,1,Terminated,309178,309190,m_3775,1,1,104.0,164.0,,
258,ins_556929626,M4,j_1028209,1,Terminated,309213,309226,m_212,1,1,109.0,184.0,,
259,ins_86647829,M4,j_1028209,1,Terminated,309178,309193,m_60,1,1,83.0,145.0,,
260,ins_23017626,M4,j_1028209,1,Terminated,309200,309209,m_3561,1,1,73.0,99.0,0.11,0.11
261,ins_976513979,M4,j_1028209,1,Terminated,309178,309190,m_3223,1,1,84.0,168.0,,
262,ins_520723532,M4,j_1028209,1,Terminated,309177,309189,m_2024,1,1,91.0,168.0,,
264,ins_14452858,M4,j_1028209,1,Terminated,309178,309191,m_2431,1,1,91.0,143.0,,
265,ins_484715808,M4,j_1028209,1,Terminated,309178,309192,m_1525,1,1,85.0,169.0,,
266,ins_401869212,M4,j_1028209,1,Terminated,309209,309226,m_2491,1,1,101.0,185.0,,
268,ins_448169150,M4,j_1028209,1,Terminated,309200,309207,m_248,1,1,94.0,115.0,,
269,ins_1222790778,M4,j_1028209,1,Terminated,309178,309210,m_1172,1,1,84.0,173.0,,
270,ins_41208945,M4,j_1028209,1,Terminated,309200,309207,m_3512,1,1,91.0,129.0,,
272,ins_1343773903,M4,j_1028209,1,Terminated,309201,309208,m_792,1,1,87.0,116.0,,
273,ins_178813606,M4,j_1028209,1,Terminated,309178,309191,m_2810,1,1,105.0,194.0,,
274,ins_1132462601,M4,j_1028209,1,Terminated,309177,309205,m_631,1,1,94.0,192.0,,
275,ins_395139002,M4,j_1028209,1,Terminated,309178,309190,m_974,1,1,97.0,171.0,,
277,ins_536987891,M4,j_1028209,1,Terminated,309205,309238,m_1208,1,1,85.0,185.0,,
279,ins_438055133,M4,j_1028209,1,Terminated,309178,309202,m_191,1,1,104.0,206.0,,
280,ins_538801270,M4,j_1028209,1,Terminated,309216,309232,m_3996,1,1,84.0,150.0,0.12,0.13
281,ins_434550183,M4,j_1028209,1,Terminated,309213,309245,m_1339,1,1,86.0,188.0,,
282,ins_387209915,M4,j_1028209,1,Terminated,309177,309192,m_2619,1,1,75.0,121.0,,
283,ins_1220077362,M4,j_1028209,1,Terminated,309177,309191,m_856,1,1,92.0,153.0,,
286,ins_183424201,M4,j_1028209,1,Terminated,309200,309211,m_1870,1,1,74.0,127.0,,
287,ins_1175923535,M4,j_1028209,1,Terminated,309194,309202,m_1075,1,1,88.0,102.0,,
288,ins_1333734427,M4,j_1028209,1,Terminated,309179,309193,m_3948,1,1,78.0,131.0,0.07,0.1
289,ins_134717717,M4,j_1028209,1,Terminated,309178,309190,m_3472,1,1,90.0,152.0,,
290,ins_979727430,M4,j_1028209,1,Terminated,309212,309226,m_2976,1,1,109.0,177.0,,
291,ins_805541754,M4,j_1028209,1,Terminated,309180,309203,m_1622,1,1,59.0,119.0,,
292,ins_609953134,M4,j_1028209,1,Terminated,309216,309236,m_418,1,1,75.0,156.0,,
293,ins_96168689,M4,j_1028209,1,Terminated,309194,309203,m_866,1,1,84.0,117.0,,
294,ins_781375301,M4,j_1028209,1,Terminated,309199,309207,m_154,1,1,82.0,117.0,,
296,ins_1313358514,M4,j_1028209,1,Terminated,309200,309208,m_1185,1,1,88.0,128.0,,
297,ins_724171110,M4,j_1028209,1,Terminated,309199,309206,m_3618,1,1,89.0,118.0,,
298,ins_1288685274,M4,j_1028209,1,Terminated,309177,309191,m_1542,1,1,83.0,130.0,,
299,ins_141050702,M4,j_1028209,1,Terminated,309177,309193,m_1402,1,1,76.0,137.0,,
300,ins_354552642,M4,j_1028209,1,Terminated,309192,309200,m_382,1,1,95.0,115.0,,
301,ins_1168432106,M4,j_1028209,1,Terminated,309177,309192,m_1999,1,1,78.0,146.0,,
302,ins_348464571,M4,j_1028209,1,Terminated,309178,309190,m_1079,1,1,89.0,166.0,,
303,ins_1134812545,M4,j_1028209,1,Terminated,309192,309199,m_2021,1,1,94.0,118.0,,
305,ins_104721038,M4,j_1028209,1,Terminated,309194,309202,m_847,1,1,89.0,119.0,,
306,ins_712386798,M4,j_1028209,1,Terminated,309178,309192,m_435,1,1,76.0,137.0,,
307,ins_340235174,M4,j_1028209,1,Terminated,309206,309252,m_3461,1,1,68.0,131.0,0.16,0.22
